"","ros_entity_number","FSCSKEY","FSCS_SEQ","ros_entity_name","ros_entity_type","is_school_library_independent","ros_subtype","ros_status","ros_physical_address","ros_physical_city","ros_physical_state","ros_physical_zipcode","ros_physical_zipcode_ext","ros_physical_county","ros_latitude","ros_longitude","ros_congressional_district","ros_urban_rural_status","ros_number_of_full_time_students","ros_total_number_of_part_time_students","ros_peak_number_of_part_time_students","ros_number_of_nslp_students","billed_entity_number","organization_name","organization_entity_type_name","org_address1","org_city","org_state","org_zipcode","org_congressional_district","funding_year","application_number","funding_request_number","form_471_line_item_number","is_certified_in_window","form_471_status_name","form_471_frn_status_name","pending_reason","spin_name","spin_number","chosen_category_of_service","form_471_service_type_name","form_471_function_name","form_471_product_name","upload_speed","form_471_upload_speed_unit_name","download_speed","form_471_download_speed_unit_name","total_monthly_cost","monthly_recur_ineligible_cost","monthly_recurring_unit_eligible_costs","monthly_quantity","total_monthly_eligible_recurring_costs","months_of_service","total_eligible_recurring_costs","total_one_time_cost","one_time_ineligible_cost","one_time_eligible_costs","one_time_quantity","total_eligible_one_time_costs","pre_discount_extended_eligible_line_item_costs","dis_pct","post_discount_extended_eligible_line_item_costs","post_discount_applicant_share","ros_square_footage","qty_allocation","tribal_type","form_471_frn_fiber_type_name","form_471_frn_fiber_sub_type_name","ros_physical_address_2","original_allocation","count_ros","cat1_discount_by_ros_estimated","cat2_discount_by_ros","MOST_RECENT_PLS","form_471_purpose_name","form_version","connection_directly_school","connection_supports_service","download_speed_mbps","upload_speed_mbps","speed_tier","gigabit_binary","POPU_LSA","LOCALE_ADD","LOCALE","LOCALE_ADD_DESCR","LOCALE_TOP_LEVEL_DESCR","speed_benchmark","pop_category"
"359",36712,"FL0025",12,"miami beach branch library","library","No","public library","Active","227 22nd St.","Miami Beach","FL",33139,1708,"Dade",25.7980071,-80.1288177,"Congressional District 27","Urban",NA,NA,NA,NA,17001621,"Department Of Management Services","consortium","4050 Esplanade Way, Ste 335 Bldg.","Tallahasse","FL",33299,"Congressional District 2",2022,221015750,2299019603,2299019603.007,"In-Window","Committed","Funded","FCDL Issued","CRMSA, LLC",143042915,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",400,"Mbps",400,"Mbps",1712,112,1600,1,1600,12,19200,0,0,0,1,0,19200,0.8,15360,3840,42000,NA,NA,NA,NA,NA,19200,1,15360,NA,2020,"Data connection(s) for an applicant’s hub site to an Internet Service Provider or state/regional network where Internet access service is billed separately","Current","No","Yes",400,400,"served_not_gigabit","not_gigabit",2454190,NA,13,"City Small","City","benchmark not met","over50"
"360",36716,"FL0025",28,"south shore branch library","library","No","public library","Active","131 Alton Road","Miami Beach","FL",33139,7115,"Dade",25.770563,-80.13698,"Congressional District 27","Urban",NA,NA,NA,NA,17001621,"Department Of Management Services","consortium","4050 Esplanade Way, Ste 335 Bldg.","Tallahasse","FL",33299,"Congressional District 2",2022,221015750,2299019603,2299019603.001,"In-Window","Committed","Funded","FCDL Issued","CRMSA, LLC",143042915,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",100,"Mbps",100,"Mbps",1284,84,1200,31,37200,12,446400,0,0,0,31,0,446400,0.8,357120,89280,5000,NA,NA,NA,NA,NA,14400,31,11520,NA,2020,"Data connection(s) for an applicant’s hub site to an Internet Service Provider or state/regional network where Internet access service is billed separately","Current","No","Yes",100,100,"served_not_gigabit","not_gigabit",2454190,NA,13,"City Small","City","benchmark not met","over50"
"361",36716,"FL0025",28,"south shore branch library","library","No","public library","Active","131 Alton Road","Miami Beach","FL",33139,7115,"Dade",25.770563,-80.13698,"Congressional District 27","Urban",NA,NA,NA,NA,17001621,"Department Of Management Services","consortium","4050 Esplanade Way, Ste 335 Bldg.","Tallahasse","FL",33299,"Congressional District 2",2022,221015750,2299019603,2299019603.004,"In-Window","Committed","Funded","FCDL Issued","CRMSA, LLC",143042915,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",8000,"Mbps",8000,"Mbps",6301.11,412.22,5888.89,1,5888.89,12,70666.68,0,0,0,1,0,70666.68,0.8,56533.344,14133.34,5000,NA,NA,NA,NA,NA,1442.18,49,1153.74171428571,NA,2020,"Data connection(s) for an applicant’s hub site to an Internet Service Provider or state/regional network where Internet access service is billed separately","Current","No","Yes",8000,8000,"gigabit","gigabit",2454190,NA,13,"City Small","City","benchmark met","over50"
"362",36725,"FL0025",23,"north shore branch library","library","No","public library","Active","7501 Collins Ave","Miami","FL",33141,2107,"Dade",25.8609307,-80.1207025,"Congressional District 27","Urban",NA,NA,NA,NA,17001621,"Department Of Management Services","consortium","4050 Esplanade Way, Ste 335 Bldg.","Tallahasse","FL",33299,"Congressional District 2",2022,221015750,2299019603,2299019603.002,"In-Window","Committed","Funded","FCDL Issued","CRMSA, LLC",143042915,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",200,"Mbps",200,"Mbps",1712,112,1600,4,6400,12,76800,0,0,0,0,0,76800,0.8,61440,15360,3900,NA,NA,NA,NA,NA,19200,4,15360,NA,2020,"Data connection(s) for an applicant’s hub site to an Internet Service Provider or state/regional network where Internet access service is billed separately","Current","No","Yes",200,200,"served_not_gigabit","not_gigabit",2454190,NA,13,"City Small","City","benchmark not met","over50"
"363",36725,"FL0025",23,"north shore branch library","library","No","public library","Active","7501 Collins Ave","Miami","FL",33141,2107,"Dade",25.8609307,-80.1207025,"Congressional District 27","Urban",NA,NA,NA,NA,17001621,"Department Of Management Services","consortium","4050 Esplanade Way, Ste 335 Bldg.","Tallahasse","FL",33299,"Congressional District 2",2022,221015750,2299019603,2299019603.004,"In-Window","Committed","Funded","FCDL Issued","CRMSA, LLC",143042915,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",8000,"Mbps",8000,"Mbps",6301.11,412.22,5888.89,1,5888.89,12,70666.68,0,0,0,1,0,70666.68,0.8,56533.344,14133.34,3900,NA,NA,NA,NA,NA,1442.17,49,1153.74171428571,NA,2020,"Data connection(s) for an applicant’s hub site to an Internet Service Provider or state/regional network where Internet access service is billed separately","Current","No","Yes",8000,8000,"gigabit","gigabit",2454190,NA,13,"City Small","City","benchmark met","over50"
"364",36739,"FL0025",21,"model city branch library","library","No","public library","Active","2211 Nw 54th St","Miami","FL",33142,3007,"Dade",25.824674,-80.2335123,"Congressional District 24","Urban",NA,NA,NA,NA,17001621,"Department Of Management Services","consortium","4050 Esplanade Way, Ste 335 Bldg.","Tallahasse","FL",33299,"Congressional District 2",2022,221015750,2299019603,2299019603.001,"In-Window","Committed","Funded","FCDL Issued","CRMSA, LLC",143042915,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",100,"Mbps",100,"Mbps",1284,84,1200,31,37200,12,446400,0,0,0,31,0,446400,0.8,357120,89280,11644,NA,NA,NA,NA,NA,14400,31,11520,NA,2020,"Data connection(s) for an applicant’s hub site to an Internet Service Provider or state/regional network where Internet access service is billed separately","Current","No","Yes",100,100,"served_not_gigabit","not_gigabit",2454190,NA,21,"Suburban Large","Suburban","benchmark not met","over50"
"365",36739,"FL0025",21,"model city branch library","library","No","public library","Active","2211 Nw 54th St","Miami","FL",33142,3007,"Dade",25.824674,-80.2335123,"Congressional District 24","Urban",NA,NA,NA,NA,17001621,"Department Of Management Services","consortium","4050 Esplanade Way, Ste 335 Bldg.","Tallahasse","FL",33299,"Congressional District 2",2022,221015750,2299019603,2299019603.004,"In-Window","Committed","Funded","FCDL Issued","CRMSA, LLC",143042915,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",8000,"Mbps",8000,"Mbps",6301.11,412.22,5888.89,1,5888.89,12,70666.68,0,0,0,1,0,70666.68,0.8,56533.344,14133.34,11644,NA,NA,NA,NA,NA,1442.17,49,1153.74171428571,NA,2020,"Data connection(s) for an applicant’s hub site to an Internet Service Provider or state/regional network where Internet access service is billed separately","Current","No","Yes",8000,8000,"gigabit","gigabit",2454190,NA,21,"Suburban Large","Suburban","benchmark met","over50"
"366",36750,"FL0025",3,"allapattah branch library","library","No","public library","Active","1799 Nw 35th St","Miami","FL",33142,5421,"Dade",25.8087507,-80.2256327,"Congressional District 24","Urban",NA,NA,NA,NA,17001621,"Department Of Management Services","consortium","4050 Esplanade Way, Ste 335 Bldg.","Tallahasse","FL",33299,"Congressional District 2",2022,221015750,2299019603,2299019603.004,"In-Window","Committed","Funded","FCDL Issued","CRMSA, LLC",143042915,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",8000,"Mbps",8000,"Mbps",6301.11,412.22,5888.89,1,5888.89,12,70666.68,0,0,0,1,0,70666.68,0.8,56533.344,14133.34,5415,NA,NA,NA,NA,NA,1442.17,49,1153.74171428571,NA,2020,"Data connection(s) for an applicant’s hub site to an Internet Service Provider or state/regional network where Internet access service is billed separately","Current","No","Yes",8000,8000,"gigabit","gigabit",2454190,NA,11,"City Large","City","benchmark met","over50"
"367",36750,"FL0025",3,"allapattah branch library","library","No","public library","Active","1799 Nw 35th St","Miami","FL",33142,5421,"Dade",25.8087507,-80.2256327,"Congressional District 24","Urban",NA,NA,NA,NA,17001621,"Department Of Management Services","consortium","4050 Esplanade Way, Ste 335 Bldg.","Tallahasse","FL",33299,"Congressional District 2",2022,221015750,2299019603,2299019603.012,"In-Window","Committed","Funded","FCDL Issued","CRMSA, LLC",143042915,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",100,"Mbps",100,"Mbps",1387.38,87.01,1300.37,1,1300.37,12,15604.44,0,0,0,1,0,15604.44,0.8,12483.552,3120.89,5415,NA,NA,NA,NA,NA,15604.44,1,12483.552,NA,2020,"Data connection(s) for an applicant’s hub site to an Internet Service Provider or state/regional network where Internet access service is billed separately","Current","No","Yes",100,100,"served_not_gigabit","not_gigabit",2454190,NA,11,"City Large","City","benchmark not met","over50"
"368",36767,"FL0025",27,"south miami branch library","library","No","public library","Active","6000 Sunset Dr","Miami","FL",33143,5004,"Dade",25.7038345,-80.291244,"Congressional District 27","Urban",NA,NA,NA,NA,17001621,"Department Of Management Services","consortium","4050 Esplanade Way, Ste 335 Bldg.","Tallahasse","FL",33299,"Congressional District 2",2022,221015750,2299019603,2299019603.001,"In-Window","Committed","Funded","FCDL Issued","CRMSA, LLC",143042915,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",100,"Mbps",100,"Mbps",1284,84,1200,31,37200,12,446400,0,0,0,31,0,446400,0.8,357120,89280,11500,NA,NA,NA,NA,NA,14400,31,11520,NA,2020,"Data connection(s) for an applicant’s hub site to an Internet Service Provider or state/regional network where Internet access service is billed separately","Current","No","Yes",100,100,"served_not_gigabit","not_gigabit",2454190,NA,21,"Suburban Large","Suburban","benchmark not met","over50"
"369",36767,"FL0025",27,"south miami branch library","library","No","public library","Active","6000 Sunset Dr","Miami","FL",33143,5004,"Dade",25.7038345,-80.291244,"Congressional District 27","Urban",NA,NA,NA,NA,17001621,"Department Of Management Services","consortium","4050 Esplanade Way, Ste 335 Bldg.","Tallahasse","FL",33299,"Congressional District 2",2022,221015750,2299019603,2299019603.004,"In-Window","Committed","Funded","FCDL Issued","CRMSA, LLC",143042915,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",8000,"Mbps",8000,"Mbps",6301.11,412.22,5888.89,1,5888.89,12,70666.68,0,0,0,1,0,70666.68,0.8,56533.344,14133.34,11500,NA,NA,NA,NA,NA,1442.17,49,1153.74171428571,NA,2020,"Data connection(s) for an applicant’s hub site to an Internet Service Provider or state/regional network where Internet access service is billed separately","Current","No","Yes",8000,8000,"gigabit","gigabit",2454190,NA,21,"Suburban Large","Suburban","benchmark met","over50"
"370",36778,"FL0025",11,"fairlawn branch library","library","No","public library","Active","6376 Sw 8th St","Miami","FL",33144,4742,"Dade",25.7629964,-80.2993315,"Congressional District 27","Urban",NA,NA,NA,NA,17001621,"Department Of Management Services","consortium","4050 Esplanade Way, Ste 335 Bldg.","Tallahasse","FL",33299,"Congressional District 2",2022,221015750,2299019603,2299019603.001,"In-Window","Committed","Funded","FCDL Issued","CRMSA, LLC",143042915,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",100,"Mbps",100,"Mbps",1284,84,1200,31,37200,12,446400,0,0,0,31,0,446400,0.8,357120,89280,4000,NA,NA,NA,NA,NA,14400,31,11520,NA,2020,"Data connection(s) for an applicant’s hub site to an Internet Service Provider or state/regional network where Internet access service is billed separately","Current","No","Yes",100,100,"served_not_gigabit","not_gigabit",2454190,NA,21,"Suburban Large","Suburban","benchmark not met","over50"
"371",36778,"FL0025",11,"fairlawn branch library","library","No","public library","Active","6376 Sw 8th St","Miami","FL",33144,4742,"Dade",25.7629964,-80.2993315,"Congressional District 27","Urban",NA,NA,NA,NA,17001621,"Department Of Management Services","consortium","4050 Esplanade Way, Ste 335 Bldg.","Tallahasse","FL",33299,"Congressional District 2",2022,221015750,2299019603,2299019603.004,"In-Window","Committed","Funded","FCDL Issued","CRMSA, LLC",143042915,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",8000,"Mbps",8000,"Mbps",6301.11,412.22,5888.89,1,5888.89,12,70666.68,0,0,0,1,0,70666.68,0.8,56533.344,14133.34,4000,NA,NA,NA,NA,NA,1442.17,49,1153.74171428571,NA,2020,"Data connection(s) for an applicant’s hub site to an Internet Service Provider or state/regional network where Internet access service is billed separately","Current","No","Yes",8000,8000,"gigabit","gigabit",2454190,NA,21,"Suburban Large","Suburban","benchmark met","over50"
"372",36782,"FL0025",25,"shenandoah branch library","library","No","public library","Active","2111 Sw 19th St","Miami","FL",33145,2129,"Dade",25.755331,-80.229257,"Congressional District 27","Urban",NA,NA,NA,NA,17001621,"Department Of Management Services","consortium","4050 Esplanade Way, Ste 335 Bldg.","Tallahasse","FL",33299,"Congressional District 2",2022,221015750,2299019603,2299019603.001,"In-Window","Committed","Funded","FCDL Issued","CRMSA, LLC",143042915,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",100,"Mbps",100,"Mbps",1284,84,1200,31,37200,12,446400,0,0,0,31,0,446400,0.8,357120,89280,6645,NA,NA,NA,NA,NA,14400,31,11520,NA,2020,"Data connection(s) for an applicant’s hub site to an Internet Service Provider or state/regional network where Internet access service is billed separately","Current","No","Yes",100,100,"served_not_gigabit","not_gigabit",2454190,NA,11,"City Large","City","benchmark not met","over50"
"373",36782,"FL0025",25,"shenandoah branch library","library","No","public library","Active","2111 Sw 19th St","Miami","FL",33145,2129,"Dade",25.755331,-80.229257,"Congressional District 27","Urban",NA,NA,NA,NA,17001621,"Department Of Management Services","consortium","4050 Esplanade Way, Ste 335 Bldg.","Tallahasse","FL",33299,"Congressional District 2",2022,221015750,2299019603,2299019603.004,"In-Window","Committed","Funded","FCDL Issued","CRMSA, LLC",143042915,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",8000,"Mbps",8000,"Mbps",6301.11,412.22,5888.89,1,5888.89,12,70666.68,0,0,0,1,0,70666.68,0.8,56533.344,14133.34,6645,NA,NA,NA,NA,NA,1442.17,49,1153.74171428571,NA,2020,"Data connection(s) for an applicant’s hub site to an Internet Service Provider or state/regional network where Internet access service is billed separately","Current","No","Yes",8000,8000,"gigabit","gigabit",2454190,NA,11,"City Large","City","benchmark met","over50"
"374",36793,"FL0025",32,"north central branch library","library","No","public library","Active","9590 Nw 27th Ave","Miami","FL",33147,2458,"Dade",25.8616773,-80.2427768,"Congressional District 24","Urban",NA,NA,NA,NA,17001621,"Department Of Management Services","consortium","4050 Esplanade Way, Ste 335 Bldg.","Tallahasse","FL",33299,"Congressional District 2",2022,221015750,2299019603,2299019603.001,"In-Window","Committed","Funded","FCDL Issued","CRMSA, LLC",143042915,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",100,"Mbps",100,"Mbps",1284,84,1200,31,37200,12,446400,0,0,0,31,0,446400,0.8,357120,89280,4980,NA,NA,NA,NA,NA,14400,31,11520,NA,2020,"Data connection(s) for an applicant’s hub site to an Internet Service Provider or state/regional network where Internet access service is billed separately","Current","No","Yes",100,100,"served_not_gigabit","not_gigabit",2454190,NA,21,"Suburban Large","Suburban","benchmark not met","over50"
"375",36793,"FL0025",32,"north central branch library","library","No","public library","Active","9590 Nw 27th Ave","Miami","FL",33147,2458,"Dade",25.8616773,-80.2427768,"Congressional District 24","Urban",NA,NA,NA,NA,17001621,"Department Of Management Services","consortium","4050 Esplanade Way, Ste 335 Bldg.","Tallahasse","FL",33299,"Congressional District 2",2022,221015750,2299019603,2299019603.004,"In-Window","Committed","Funded","FCDL Issued","CRMSA, LLC",143042915,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",8000,"Mbps",8000,"Mbps",6301.11,412.22,5888.89,1,5888.89,12,70666.68,0,0,0,1,0,70666.68,0.8,56533.344,14133.34,4980,NA,NA,NA,NA,NA,1442.17,49,1153.74171428571,NA,2020,"Data connection(s) for an applicant’s hub site to an Internet Service Provider or state/regional network where Internet access service is billed separately","Current","No","Yes",8000,8000,"gigabit","gigabit",2454190,NA,21,"Suburban Large","Suburban","benchmark met","over50"
"376",36808,"FL0025",7,"key biscayne branch library","library","No","public library","Active","299 Crandon Blvd","Key Biscayne","FL",33149,1500,"Dade",25.6962618,-80.1626744,"Congressional District 27","Urban",NA,NA,NA,NA,17001621,"Department Of Management Services","consortium","4050 Esplanade Way, Ste 335 Bldg.","Tallahasse","FL",33299,"Congressional District 2",2022,221015750,2299019603,2299019603.003,"In-Window","Committed","Funded","FCDL Issued","CRMSA, LLC",143042915,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",50,"Mbps",50,"Mbps",856,56,800,5,4000,12,48000,0,0,0,0,0,48000,0.8,38400,9600,6000,NA,NA,NA,NA,NA,9600,5,7680,NA,2020,"Data connection(s) for an applicant’s hub site to an Internet Service Provider or state/regional network where Internet access service is billed separately","Current","No","Yes",50,50,"underserved","not_gigabit",2454190,NA,21,"Suburban Large","Suburban","benchmark not met","over50"
