"","FSCSKEY","FSCS_SEQ","STABR","LIBID","LIBNAME","ADDRESS","CITY","ZIP","LOCALE_ADD","LOCALE","LOCALE_ADD_DESCR","LOCALE_TOP_LEVEL_DESCR","LONGITUD","LATITUDE","PLS_YEAR","POPU_LSA","POPU_LSA_YEAR"
"6929","VA0069",12,"VA","VA0069-012","VALLEY VIEW E-BRANCH","4802 VALLEY VIEW BLVD, NW","ROANOKE",24012,NA,13,"City Small","City",-79.96391897,37.30408098,2020,99908,2020
"6930","VA0070",2,"VA","VA0070-002","SOUTH COUNTY LIBRARY","6303 MERRIMAN RD SW","ROANOKE",24018,NA,22,"Suburban Midsize","Suburban",-80.00386603,37.20385513,2020,93735,2020
"6931","VA0070",3,"VA","VA0070-003","BENT MOUNTAIN BRANCH LIBRARY","10148 TINSLEY LANE","BENT MOUNTAIN",24059,NA,41,"Rural Fringe","Rural",-80.12264984,37.15497933,2020,93735,2020
"6932","VA0070",4,"VA","VA0070-004","GLENVAR BRANCH LIBRARY","3917 DAUGHERTY ROAD","SALEM",24153,NA,22,"Suburban Midsize","Suburban",-80.13035825,37.27641521,2020,93735,2020
"6933","VA0070",5,"VA","VA0070-005","HOLLINS BRANCH LIBRARY","6624 PETERS CREEK RD","ROANOKE",24019,NA,22,"Suburban Midsize","Suburban",-79.96033872,37.34527606,2020,93735,2020
"6934","VA0070",6,"VA","VA0070-006","MOUNT PLEASANT BRANCH LIBRARY","2918 JAE VALLEY RD","ROANOKE",24014,NA,22,"Suburban Midsize","Suburban",-79.91011143,37.23797966,2020,93735,2020
"6935","VA0070",7,"VA","VA0070-007","VINTON BRANCH LIBRARY","300 S. POLLARD ST.","ROANOKE",24179,NA,22,"Suburban Midsize","Suburban",-79.89800896,37.27896616,2020,93735,2020
"6936","VA0074",2,"VA","VA0074-002","SALEM PUBLIC LIBRARY","28 E. MAIN ST.","SALEM",24153,NA,22,"Suburban Midsize","Suburban",-80.0574279,37.29285891,2020,25679,2020
"6937","VA0077",5,"VA","VA0077-005","BLAND COUNTY PUBLIC LIBRARY","140 MAIN STREET","BLAND",24315,NA,42,"Rural Distant","Rural",-81.119371,37.106175,2017,30686,2020
"6938","VA0078",2,"VA","VA0078-002","BUTLER MEMORIAL LIBRARY","515 MARSHALL STREET","CHASE CITY",23924,NA,33,"Town Remote","Town",-78.4582,36.8015,2015,-3,2016
"6939","VA0078",3,"VA","VA0078-003","CLARKSVILLE AREA PUBLIC LIBRARY","914 VIRGINIA AVE.","CLARKSVILLE",23927,NA,43,"Rural Remote","Rural",-78.564279,36.620907,2015,-3,2016
"6940","VA0078",4,"VA","VA0078-004","R. T. ARNOLD LIBRARY","110 EAST DANVILLE ST.","SOUTH HILL",23970,NA,41,"Rural Fringe","Rural",-78.129978,36.724313,2015,-3,2016
"6941","VA0078",5,"VA","VA0078-005","RIPBERGER PUBLIC LIBRARY","117 SOUTH BROAD ST.","KENBRIDGE",23944,NA,42,"Rural Distant","Rural",-78.124392,36.96312,2015,-3,2016
"6942","VA0078",6,"VA","VA0078-006","VICTORIA PUBLIC LIBRARY","1417 7TH STREET","VICTORIA",23974,NA,43,"Rural Remote","Rural",-78.226431,36.994186,2015,-3,2016
"6943","VA0078",7,"VA","VA0078-007","SOUTHSIDE REGIONAL LIBRARY HEADQUARTER/BOYDTON PUBLIC LIBRAR","1294 JEFFERSON ST.","BOYDTON",23917,NA,42,"Rural Distant","Rural",-78.388322,36.666533,2015,-3,2016
"6944","VA0079",2,"VA","VA0079-002","STAUNTON PUBLIC LIBRARY","1 CHURCHVILLE AVENUE","STAUNTON",24401,NA,13,"City Small","City",-79.07326154,38.15597106,2020,24761,2020
"6945","VA0082",2,"VA","VA0082-002","CENTRAL LIBRARY","4100 VIRGINIA BEACH BOULEVARD","VIRGINIA BEACH",23452,NA,11,"City Large","City",-76.11689439,36.84294395,2020,454448,2020
"6946","VA0082",3,"VA","VA0082-003","BAYSIDE AREA LIBRARY","936 INDEPENDENCE BOULEVARD","VIRGINIA BEACH",23455,NA,11,"City Large","City",-76.13323784,36.86966831,2020,454448,2020
"6947","VA0082",4,"VA","VA0082-004","KEMPSVILLE AREA LIBRARY","832 KEMPSVILLE ROAD","VIRGINIA BEACH",23464,NA,11,"City Large","City",-76.16415743,36.81567016,2020,454448,2020
"6948","VA0082",5,"VA","VA0082-005","OCEANFRONT AREA LIBRARY","700 VIRGINIA BEACH BOULEVARD","VIRGINIA BEACH",23451,NA,11,"City Large","City",-75.98346589,36.84379484,2020,454448,2020
"6949","VA0082",6,"VA","VA0082-006","GREAT NECK AREA LIBRARY","1251 BAYNE DRIVE","VIRGINIA BEACH",23454,NA,11,"City Large","City",-76.03562672,36.86615106,2020,454448,2020
"6950","VA0082",10,"VA","VA0082-010","WAHAB PUBLIC LAW LIBRARY","JUDICIAL CENTER, BUILDING 10B","VIRGINIA BEACH",23456,NA,11,"City Large","City",-76.06009133,36.7536088,2020,454448,2020
"6951","VA0082",14,"VA","VA0082-014","PRINCESS ANNE AREA LIBRARY","1440 NIMMO PARKWAY","VIRGINIA BEACH",23456,NA,11,"City Large","City",-76.02187065,36.76347329,2020,454448,2020
"6952","VA0082",15,"VA","VA0082-015","JOINT-USE LIBRARY (TCC/CITY OF VB)","1700 COLLEGE CRESCENT (BLDG L)","VIRGINIA BEACH",23453,NA,11,"City Large","City",-76.09872988,36.78536204,2020,454448,2020
"6953","VA0082",16,"VA","VA0082-016","WINDSOR WOODS AREA LIBRARY","3612 SOUTH PLAZA TRAIL","VIRGINIA BEACH",23452,NA,11,"City Large","City",-76.09706708,36.8298842,2020,454448,2020
"6954","VA0083",8,"VA","VA0083-008","BOOKMOBILE","22511 MAIN STREET","COURTLAND",23837,NA,42,"Rural Distant","Rural",-77.06277498,36.71153688,2020,82042,2020
"6955","VA0083",11,"VA","VA0083-011","CLAREMONT BRANCH","91 MANCHA AVENUE","CLAREMONT",23899,NA,42,"Rural Distant","Rural",-76.96478994,37.2279036,2020,82042,2020
"6956","VA0086",3,"VA","VA0086-003","MOBILE LIBRARY SERVICES","7770 CROAKER ROAD","WILLIAMSBURG",23188,NA,41,"Rural Fringe","Rural",-76.7711907,37.37819041,2020,90126,2020
"6957","VA0086",4,"VA","VA0086-004","JAMES CITY COUNTY LIBRARY","7770 CROAKER ROAD","WILLIAMSBURG",23188,NA,41,"Rural Fringe","Rural",-76.7711907,37.37819041,2020,90126,2020
"6958","VA0087",4,"VA","VA0087-004","WGRL OUTREACH","147 S. INDEPENDENCE AVE.","INDEPENDENCE",24348,NA,43,"Rural Remote","Rural",-81.15213254,36.62099937,2020,44392,2020
"6959","VA0092",2,"VA","VA0092-002","RICHMOND COUNTY PUBLIC LIBRARY","52 CAMPUS DRIVE","WARSAW",22572,NA,42,"Rural Distant","Rural",-76.76177631,37.95762782,2020,9094,2020
"6960","VI0002",1,"VI","VI0002-001","ENID M. BAA LIBRARY AND ARCHIVES","20 DRONNINGENS GADE","CHARLOTTE AMALIE",802,NA,33,"Town Remote","Town",-64.9340454,18.3412528,2014,106405,2020
"6961","VI0002",3,"VI","VI0002-003","ST. CROIX PROPANE BOOK MOBILE","49-50 KING STREET","CHRISTIANSTED",820,NA,33,"Town Remote","Town",-64.703117,17.746805,2014,106405,2020
"6962","VI0002",4,"VI","VI0002-004","ATHALIE PETERSEN PUBLIC LIBRARY","604 STRAND STREET","FREDERIKSTED",840,NA,33,"Town Remote","Town",-64.883492,17.71464,2014,106405,2020
"6963","VT0002",2,"VT","ALBURGH","ALBURGH PUBLIC","16 S. MAIN ST.","ALBURG",5440,NA,42,"Rural Distant","Rural",-73.30096124,44.97515296,2020,1707,2020
"6964","VT0007",2,"VT","BAKERSFIELD","H. F. BRIGHAM FREE PUBLIC","104 MAIN ST.","BAKERSFIELD",5441,NA,42,"Rural Distant","Rural",-72.8011212,44.78357295,2020,1223,2020
"6965","VT0008",2,"VT","BARNARD","CHARLES B. DANFORTH","6208 VT RTE. 12","BARNARD",5031,NA,43,"Rural Remote","Rural",-72.61965618,43.728959,2020,826,2020
"6966","VT0009",2,"VT","BARNET","BARNET PUBLIC","147 CHURCH ST.","BARNET",5821,NA,42,"Rural Distant","Rural",-72.05279469,44.29637294,2020,1458,2020
"6967","VT0010",2,"VT","BARNET/MCINDOES","MCINDOES ACADEMY LIBRARY","37 ACADEMY LANE","MCINDOE FALLS",5050,NA,42,"Rural Distant","Rural",-72.06423775,44.2643019,2020,1458,2020
"6968","VT0011",4,"VT","BARRE/EAST","ALDRICH PUBLIC - EAST BARRE BRANCH","MILL ST.","EAST BARRE",5649,NA,32,"Town Distant","Town",-72.45365926,44.15645618,2020,16461,2020
"6969","VT0012",2,"VT","BARTON","BARTON PUBLIC","100 CHURCH ST.","BARTON",5822,NA,43,"Rural Remote","Rural",-72.18041545,44.74959435,2020,1282,2020
"6970","VT0013",2,"VT","BARTON/ORLEANS","JONES MEMORIAL","1 WATER ST.","ORLEANS",5860,NA,42,"Rural Distant","Rural",-72.20215643,44.81093433,2020,3066,2020
"6971","VT0016",2,"VT","BENSON","BENSON PUBLIC","2724 STAGE RD.","BENSON",5731,NA,42,"Rural Distant","Rural",-73.31030254,43.70837887,2020,907,2020
"6972","VT0017",2,"VT","BETHEL","BETHEL PUBLIC","106 MAIN ST.","BETHEL",5032,NA,43,"Rural Remote","Rural",-72.63188563,43.82981161,2020,2093,2020
"6973","VT0018",2,"VT","BRADFORD","BRADFORD PUBLIC","21 S. MAIN ST.","BRADFORD",5033,NA,43,"Rural Remote","Rural",-72.12857632,43.99295807,2020,2719,2020
"6974","VT0019",2,"VT","BRANDON","BRANDON FREE PUBLIC","4 FRANKLIN ST.","BRANDON",5733,NA,43,"Rural Remote","Rural",-73.08609176,43.79802163,2020,5766,2020
"6975","VT0023",2,"VT","BRIGHTON","ISLAND POND PUBLIC","49 MILL ST. EXT.","ISLAND POND",5846,NA,43,"Rural Remote","Rural",-71.88016797,44.8149429,2020,1800,2020
"6976","VT0024",2,"VT","BRISTOL","LAWRENCE MEMORIAL","40 NORTH ST.","BRISTOL",5443,NA,42,"Rural Distant","Rural",-73.0787766,44.13579031,2020,3914,2020
"6977","VT0025",2,"VT","BROOKFIELD","BROOKFIELD FREE PUBLIC","40 RALPH RD.","BROOKFIELD",5036,NA,42,"Rural Distant","Rural",-72.60277654,44.04329186,2020,1387,2020
"6978","VT0028",2,"VT","""BURKE, W.""","WEST BURKE","123 VT RT 5A","WEST BURKE",5871,NA,42,"Rural Distant","Rural",-71.98021906,44.64333248,2020,325,2020
"6979","VT0029",2,"VT","BURLINGTON","FLETCHER FREE","235 COLLEGE ST.","BURLINGTON",5401,NA,13,"City Small","City",-73.21053384,44.47714482,2020,42513,2020
"6980","VT0031",2,"VT","CAMBRIDGE","VARNUM MEMORIAL","194 MAIN ST.","JEFFERSONVILLE",5464,NA,42,"Rural Distant","Rural",-72.82825334,44.64637352,2020,3826,2020
"6981","VT0032",2,"VT","CANAAN","ALICE M. WARD MEMORIAL","27 PARK ST.","CANAAN",5903,NA,43,"Rural Remote","Rural",-71.53913356,44.99577328,2020,1018,2020
"6982","VT0034",2,"VT","CAVENDISH","CAVENDISH FLETCHER COMMUNITY","573 MAIN ST.","PROCTORSVILLE",5153,NA,42,"Rural Distant","Rural",-72.63711837,43.38352577,2020,1347,2020
"6983","VT0035",2,"VT","CHARLOTTE","CHARLOTTE","115 FERRY RD.","CHARLOTTE",5445,NA,41,"Rural Fringe","Rural",-73.24931229,44.31105565,2020,3839,2020
"6984","VT0036",2,"VT","CHELSEA","CHELSEA PUBLIC","296 RTE. 110","CHELSEA",5038,NA,42,"Rural Distant","Rural",-72.44763614,43.98911004,2020,1383,2020
"6985","VT0037",2,"VT","CHESTER","WHITING","117 MAIN ST.","CHESTER",5143,NA,42,"Rural Distant","Rural",-72.59716276,43.26386995,2020,3557,2020
"6986","VT0038",2,"VT","CHITTENDEN","CHITTENDEN PUBLIC","BARSTOW SCHOOL","CHITTENDEN",5737,NA,42,"Rural Distant","Rural",-72.95184487,43.70091787,2020,1342,2020
"6987","VT0039",2,"VT","COLCHESTER","BURNHAM MEMORIAL","898 MAIN ST.","COLCHESTER",5446,NA,41,"Rural Fringe","Rural",-73.14896708,44.54412268,2020,17357,2020
"6988","VT0042",2,"VT","CORNWALL","CORNWALL FREE PUBLIC","2629 RTE. 30","CORNWALL",5753,NA,42,"Rural Distant","Rural",-73.20959062,43.9613691,2020,996,2020
"6989","VT0043",2,"VT","CRAFTSBURY","CRAFTSBURY PUBLIC","12 CHURCH LANE","CRAFTSBURY COMMON",5827,NA,43,"Rural Remote","Rural",-72.38351836,44.65445694,2020,1225,2020
"6990","VT0045",2,"VT","DANBY","S.L. GRIFFITH MEMORIAL LIBRARY","74 S. MAIN ST.","DANBY",5739,NA,43,"Rural Remote","Rural",-72.9959178,43.34594174,2020,1300,2020
"6991","VT0048",2,"VT","DERBY","DAILEY MEMORIAL","101 JUNIOR HIGH DR.","DERBY",5829,NA,42,"Rural Distant","Rural",-72.1322413,44.9489539,2020,3291,2020
"6992","VT0049",2,"VT","DERBYLINE","HASKELL FREE","93 CASWELL AVE.","DERBY LINE",5830,NA,42,"Rural Distant","Rural",-72.09771742,45.00556686,2020,7977,2020
"6993","VT0052",2,"VT","ENOSBURGH","ENOSBURGH PUBLIC","241 MAIN ST.","ENOSBURGH FALLS",5450,NA,43,"Rural Remote","Rural",-72.80581263,44.90590943,2020,2761,2020
"6994","VT0053",2,"VT","ESSEX","ESSEX FREE","2 JERICHO RD.","ESSEX",5451,NA,22,"Suburban Midsize","Suburban",-73.05912645,44.5117743,2020,21225,2020
"6995","VT0054",2,"VT","ESSEXJUNCTION","BROWNELL","6 LINCOLN ST.","ESSEX JUNCTION",5452,NA,22,"Suburban Midsize","Suburban",-73.11108473,44.4915358,2020,10395,2020
"6996","VT0055",2,"VT","FAIRFAX","FAIRFAX COMMUNITY","75 HUNT ST.","FAIRFAX",5454,NA,42,"Rural Distant","Rural",-73.013253,44.66302585,2020,4642,2020
"6997","VT0056",2,"VT","FAIRFIELD","BENT NORTHROP MEMORIAL","57 PARK ST.","FAIRFIELD",5455,NA,42,"Rural Distant","Rural",-72.9482728,44.80052158,2020,1896,2020
"6998","VT0058",2,"VT","FAIRLEE","FAIRLEE PUBLIC","221 US RTE 5 N","FAIRLEE",5045,NA,43,"Rural Remote","Rural",-72.14605862,43.90595576,2020,1036,2020
"6999","VT0059",2,"VT","FRANKLIN","HASTON","5167 MAIN ST.","FRANKLIN",5457,NA,42,"Rural Distant","Rural",-72.91558631,44.98155179,2020,1459,2020
"7000","VT0060",2,"VT","GEORGIA","GEORGIA PUBLIC","1697 ETHAN ALLEN HWY","FAIRFAX",5454,NA,41,"Rural Fringe","Rural",-73.10523959,44.7031035,2020,4716,2020
"7001","VT0061",2,"VT","GLOVER","GLOVER PUBLIC","51 BEAN HILL RD","GLOVER",5839,NA,43,"Rural Remote","Rural",-72.18812186,44.70724558,2020,1100,2020
"7002","VT0062",2,"VT","GRAFTON","GRAFTON PUBLIC","204 MAIN ST.","GRAFTON",5146,NA,42,"Rural Distant","Rural",-72.6070565,43.17183427,2020,664,2020
"7003","VT0063",2,"VT","GRANDISLE","GRAND ISLE FREE","10 HYDE RD.","GRAND ISLE",5458,NA,42,"Rural Distant","Rural",-73.29512023,44.72235769,2020,2193,2020
"7004","VT0065",2,"VT","GREENSBORO","GREENSBORO FREE","53 WILSON ST.","GREENSBORO",5841,NA,43,"Rural Remote","Rural",-72.29600408,44.57670234,2020,1007,2020
"7005","VT0066",2,"VT","GROTON","GROTON FREE PUBLIC","1304 SCOTT HWY.","GROTON",5046,NA,43,"Rural Remote","Rural",-72.19426345,44.21023803,2020,1184,2020
"7006","VT0069",2,"VT","HANCOCK","HANCOCK FREE PUBLIC","1027 ROUTE 100","HANCOCK",5748,NA,43,"Rural Remote","Rural",-72.84059357,43.92352925,2020,323,2020
"7007","VT0072",2,"VT","HARTLAND","HARTLAND PUBLIC","153 RTE. 5","HARTLAND",5048,NA,42,"Rural Distant","Rural",-72.40205602,43.54026799,2020,3443,2020
"7008","VT0073",2,"VT","HIGHGATE","HIGHGATE PUBLIC","17 MILL HILL","HIGHGATE",5459,NA,41,"Rural Fringe","Rural",-73.04485412,44.93830129,2020,3660,2020
"7009","VT0074",2,"VT","HINESBURG","CARPENTER-CARSE","69 BALLARDS CORNER RD.","HINESBURG",5461,NA,42,"Rural Distant","Rural",-73.11800308,44.34127899,2020,4855,2020
"7010","VT0075",2,"VT","HUNTINGTON","HUNTINGTON PUBLIC","2156 MAIN RD.","HUNTINGTON",5462,NA,42,"Rural Distant","Rural",-72.98769172,44.32667994,2020,1864,2020
"7011","VT0076",2,"VT","HYDEPARK","LANPHER MEMORIAL","141 MAIN ST.","HYDE PARK",5655,NA,42,"Rural Distant","Rural",-72.61715217,44.59355445,2020,2997,2020
"7012","VT0077",2,"VT","IRASBURG","LEACH PUBLIC","130 PARK AVE.","IRASBURG",5849,NA,42,"Rural Distant","Rural",-72.27830192,44.80291549,2020,1241,2020
"7013","VT0078",2,"VT","ISLELAMOTTE","ISLE LA MOTTE FREE PUBLIC","2238 MAIN ST.","ISLE LA MOTTE",5463,NA,42,"Rural Distant","Rural",-73.33818134,44.87820045,2020,494,2020
"7014","VT0079",2,"VT","JAMAICA","JAMAICA FREE PUBLIC","17 DEPOT ST.","JAMAICA",5343,NA,43,"Rural Remote","Rural",-72.77823156,43.10042301,2020,850,2020
"7015","VT0080",2,"VT","JERICHO","JERICHO TOWN","7 JERICHO CENTER CIRCLE","JERICHO CENTER",5465,NA,41,"Rural Fringe","Rural",-72.97197959,44.46947651,2020,2528,2020
"7016","VT0081",2,"VT","JOHNSON","JOHNSON PUBLIC","7 LIBRARY DR.","JOHNSON",5656,NA,42,"Rural Distant","Rural",-72.6819292,44.63470423,2020,3587,2020
"7017","VT0083",2,"VT","LINCOLN","LINCOLN","222 WEST RIVER RD.","LINCOLN",5443,NA,42,"Rural Distant","Rural",-72.9999707,44.10822554,2020,1374,2020
"7018","VT0084",2,"VT","LONDONDERRY","SOUTH LONDONDERRY FREE","15 OLD SCHOOL ST.","S. LONDONDERRY",5155,NA,43,"Rural Remote","Rural",-72.81239058,43.19089551,2020,2035,2020
"7019","VT0085",2,"VT","LOWELL","LOWELL COMMUNITY","TOWN HALL","LOWELL",5847,NA,43,"Rural Remote","Rural",-72.4478183,44.8002965,2020,754,2020
"7020","VT0087",2,"VT","LUNENBURG","ALDEN BALCH MEMORIAL","24 E. MAIN ST.","LUNENBURG",5906,NA,43,"Rural Remote","Rural",-71.681554,44.46322688,2020,1326,2020
"7021","VT0089",3,"VT","VT0089-003","COBLEIGH PUBLIC - BOOKMOBILE","14 DEPOT ST.","LYNDONVILLE",5851,NA,33,"Town Remote","Town",-72.00477183,44.53516515,2020,10137,2020
"7022","VT0090",2,"VT","MANCHESTER","MANCHESTER COMMUNITY LIBRARY","138 CEMETERY AVE RTE 7A","MANCHESTER",5254,NA,43,"Rural Remote","Rural",-73.05021143,43.1776883,2020,4273,2020
"7023","VT0092",2,"VT","MIDDLEBURY","ILSLEY PUBLIC","75 MAIN ST.","MIDDLEBURY",5753,NA,32,"Town Distant","Town",-73.16915271,44.01269317,2020,8600,2020
"7024","VT0092",3,"VT","""MIDDLEBURY, E.""","SARAH PARTRIDGE COMMUNITY","431 E MAIN ST","EAST MIDDLEBURY",5740,NA,41,"Rural Fringe","Rural",-73.09526557,43.97189107,2020,8600,2020
"7025","VT0094",2,"VT","MIDDLETOWNSPRINGS","MIDDLETOWN SPRINGS PUBLIC","39 WEST ST.","MIDDLETOWN SPGS.",5757,NA,42,"Rural Distant","Rural",-73.12217902,43.48530253,2020,784,2020
"7026","VT0095",2,"VT","MILTON","MILTON PUBLIC","39 BOMBARDIER RD.","MILTON",5468,NA,41,"Rural Fringe","Rural",-73.12391148,44.61959778,2020,10845,2020
"7027","VT0095",3,"VT","VT0095-003","MILTON PUBLIC - BOOKMOBILE","39 BOMBARDIER RD.","MILTON",5468,NA,41,"Rural Fringe","Rural",-73.12391148,44.61959778,2020,10845,2020
"7028","VT0096",2,"VT","MONKTON","RUSSELL MEMORIAL","4333 STATE PRISON HOLLOW RD.","MONKTON",5469,NA,42,"Rural Distant","Rural",-73.12294056,44.25426216,2020,1949,2020
"7029","VT0097",2,"VT","MONTGOMERY","MONTGOMERY TOWN","86 MOUNTAIN RD.","MONTGOMERY CENTER",5471,NA,43,"Rural Remote","Rural",-72.60736345,44.87854285,2020,906,2020
"7030","VT0099",3,"VT","VT0099-003","MORETOWN MEMORIAL","897 RTE. 100 B","MORETOWN",5660,NA,42,"Rural Distant","Rural",-72.76391192,44.24748168,2020,1800,2020
"7031","VT0100",2,"VT","MORRISTOWN","MORRISTOWN CENTENNIAL","7 RICHMOND ST.","MORRISVILLE",5661,NA,42,"Rural Distant","Rural",-72.59544329,44.56229192,2020,5420,2020
"7032","VT0101",2,"VT","MOUNTHOLLY","MOUNT HOLLY TOWN","26 MAPLE HILL RD.","BELMONT",5730,NA,43,"Rural Remote","Rural",-72.82120248,43.41453391,2020,1168,2020
"7033","VT0103",2,"VT","NEWBURY","TENNEY MEMORIAL","4886 MAIN ST. S.","NEWBURY",5051,NA,43,"Rural Remote","Rural",-72.05646622,44.08013401,2020,1063,2020
"7034","VT0104",2,"VT","NEWBURY/WELLSRIVER","BALDWIN MEMORIAL","33 MAIN ST.","WELLS RIVER",5081,NA,43,"Rural Remote","Rural",-72.04683239,44.15343907,2020,1332,2020
"7035","VT0106",2,"VT","NEWHAVEN","NEW HAVEN COMMUNITY","78 NORTH ST., SUITE 2","NEW HAVEN",5472,NA,42,"Rural Distant","Rural",-73.15371786,44.1253017,2020,1687,2020
"7036","VT0107",2,"VT","NEWPORT","GOODRICH MEMORIAL","202 MAIN ST.","NEWPORT",5855,NA,33,"Town Remote","Town",-72.21007683,44.93555919,2020,7400,2020
"7037","VT0108",2,"VT","NORTHFIELD","BROWN PUBLIC","93 S. MAIN ST.","NORTHFIELD",5663,NA,32,"Town Distant","Town",-72.65631477,44.14758997,2020,6061,2020
"7038","VT0109",2,"VT","NORTHHERO","NORTH HERO PUBLIC","3195 US RTE 2","NORTH HERO",5474,NA,42,"Rural Distant","Rural",-73.29216745,44.81178179,2020,956,2020
"7039","VT0110",2,"VT","NORWICH","NORWICH PUBLIC","368 MAIN ST.","NORWICH",5055,NA,33,"Town Remote","Town",-72.30892327,43.71680072,2020,3335,2020
"7040","VT0111",2,"VT","ORWELL","ORWELL FREE LIBRARY","473 MAIN ST.","ORWELL",5760,NA,42,"Rural Distant","Rural",-73.29979658,43.80359834,2020,1321,2020
"7041","VT0112",2,"VT","PAWLET","PAWLET PUBLIC","141 SCHOOL ST.","PAWLET",5761,NA,42,"Rural Distant","Rural",-73.17928878,43.34548228,2020,1287,2020
"7042","VT0113",2,"VT","PEACHAM","PEACHAM","656 BAYLEY HAZEN RD.","PEACHAM",5862,NA,42,"Rural Distant","Rural",-72.17051257,44.32890122,2020,628,2020
"7043","VT0114",2,"VT","PITTSFIELD","ROGER CLARK MEMORIAL","40 VILLAGE GREEN","PITTSFIELD",5762,NA,43,"Rural Remote","Rural",-72.81243702,43.77062498,2020,367,2020
"7044","VT0117",2,"VT","PLYMOUTH","TYSON","286 DUBLIN RD.","LUDLOW",5149,NA,43,"Rural Remote","Rural",-72.70827737,43.46743943,2020,143,2020
"7045","VT0118",2,"VT","POMFRET","ABBOTT MEMORIAL","LIBRARY ST. & STAGE RD.","S. POMFRET",5067,NA,42,"Rural Distant","Rural",-72.53913995,43.66482005,2020,1002,2020
"7046","VT0121",2,"VT","PROCTOR","PROCTOR FREE","4 MAIN ST.","PROCTOR",5765,NA,42,"Rural Distant","Rural",-73.03286247,43.66129374,2020,1696,2020
"7047","VT0124",2,"VT","READING","READING PUBLIC","717 VT RTE 106","READING",5062,NA,42,"Rural Distant","Rural",-72.5373272,43.45440407,2020,610,2020
"7048","VT0125",2,"VT","READSBORO","READSBORO COMMUNITY","301 PHELPS LA.","READSBORO",5350,NA,42,"Rural Distant","Rural",-72.94066908,42.77140825,2020,684,2020
"7049","VT0126",2,"VT","RICHFORD","ARVIN A. BROWN PUBLIC","88 MAIN ST.","RICHFORD",5476,NA,43,"Rural Remote","Rural",-72.67290616,44.995263,2020,2585,2020
"7050","VT0127",2,"VT","RICHMOND","RICHMOND FREE","201 BRIDGE ST.","RICHMOND",5477,NA,41,"Rural Fringe","Rural",-72.99505816,44.40323333,2020,4137,2020
"7051","VT0128",2,"VT","ROCHESTER","ROCHESTER PUBLIC","22 S. MAIN ST.","ROCHESTER",5767,NA,43,"Rural Remote","Rural",-72.80828974,43.87414195,2020,1457,2020
"7052","VT0130",2,"VT","ROXBURY","ROXBURY FREE","1491 ROXBURY RD.","ROXBURY",5669,NA,42,"Rural Distant","Rural",-72.73309275,44.09348169,2020,744,2020
"7053","VT0131",2,"VT","ROYALTON","ROYALTON MEMORIAL","23 ALEXANDER PL.","SOUTH ROYALTON",5068,NA,43,"Rural Remote","Rural",-72.51967743,43.81810478,2020,2819,2020
"7054","VT0136",2,"VT","""RYEGATE, S.""","SOUTH RYEGATE PUBLIC","140 CHURCH ST.","SOUTH RYEGATE",5069,NA,43,"Rural Remote","Rural",-72.14033085,44.18635951,2020,638,2020
"7055","VT0137",2,"VT","SAINTALBANS","ST. ALBANS FREE","11 MAIDEN LANE","ST. ALBANS",5478,NA,32,"Town Distant","Town",-73.08189777,44.81288363,2020,13233,2020
"7056","VT0139",2,"VT","SHARON","BAXTER MEMORIAL","5114 RTE. 14","SHARON",5065,NA,42,"Rural Distant","Rural",-72.45603824,43.78384482,2020,1373,2020
"7057","VT0140",2,"VT","SHELBURNE","PIERSON","5376 SHELBURNE RD.","SHELBURNE",5482,NA,22,"Suburban Midsize","Suburban",-73.22799686,44.37952608,2020,7728,2020
"7058","VT0141",2,"VT","SHELDON","SHELDON MUNICIPAL","1640 MAIN ST.","SHELDON",5483,NA,42,"Rural Distant","Rural",-72.94634949,44.88068677,2020,2357,2020
"7059","VT0142",2,"VT","KILLINGTON","SHERBURNE MEMORIAL","2998 RIVER RD.","KILLINGTON",5751,NA,42,"Rural Distant","Rural",-72.77685123,43.67231603,2020,726,2020
"7060","VT0143",2,"VT","SHOREHAM","PLATT MEMORIAL","279 MAIN ST.","SHOREHAM",5770,NA,42,"Rural Distant","Rural",-73.31463623,43.89379273,2020,2389,2020
"7061","VT0144",2,"VT","SHREWSBURY","SHREWSBURY","98 TOWN HILL RD.","SHREWSBURY",5738,NA,42,"Rural Distant","Rural",-72.88087817,43.48967704,2020,1177,2020
"7062","VT0145",2,"VT","SOUTHBURLINGTON","SOUTH BURLINGTON","550 DORSET ST.","S. BURLINGTON",5403,NA,13,"City Small","City",-73.1789727,44.45472311,2020,18975,2020
"7063","VT0146",2,"VT","WORTHEN","WORTHEN LIBRARY","75 SOUTH ST.","SOUTH HERO",5486,NA,42,"Rural Distant","Rural",-73.30257359,44.63629822,2020,1666,2020
"7064","VT0147",2,"VT","SPRINGFIELD","SPRINGFIELD TOWN","43 MAIN ST.","SPRINGFIELD",5156,NA,33,"Town Remote","Town",-72.4819825,43.29822234,2020,9049,2020
"7065","VT0148",2,"VT","STAMFORD","STAMFORD COMMUNITY","986 MAIN RD.","STAMFORD",5352,NA,41,"Rural Fringe","Rural",-73.06816579,42.75493932,2020,964,2020
"7066","VT0149",2,"VT","STARKSBORO","STARKSBORO PUBLIC","2827 RTE. 116","STARKSBORO",5487,NA,42,"Rural Distant","Rural",-73.0570298,44.22518929,2020,1979,2020
