"","ros_entity_number","FSCSKEY","FSCS_SEQ","ros_entity_name","ros_entity_type","is_school_library_independent","ros_subtype","ros_status","ros_physical_address","ros_physical_city","ros_physical_state","ros_physical_zipcode","ros_physical_zipcode_ext","ros_physical_county","ros_latitude","ros_longitude","ros_congressional_district","ros_urban_rural_status","ros_number_of_full_time_students","ros_total_number_of_part_time_students","ros_peak_number_of_part_time_students","ros_number_of_nslp_students","billed_entity_number","organization_name","organization_entity_type_name","org_address1","org_city","org_state","org_zipcode","org_congressional_district","funding_year","application_number","funding_request_number","form_471_line_item_number","is_certified_in_window","form_471_status_name","form_471_frn_status_name","pending_reason","spin_name","spin_number","chosen_category_of_service","form_471_service_type_name","form_471_function_name","form_471_product_name","upload_speed","form_471_upload_speed_unit_name","download_speed","form_471_download_speed_unit_name","total_monthly_cost","monthly_recur_ineligible_cost","monthly_recurring_unit_eligible_costs","monthly_quantity","total_monthly_eligible_recurring_costs","months_of_service","total_eligible_recurring_costs","total_one_time_cost","one_time_ineligible_cost","one_time_eligible_costs","one_time_quantity","total_eligible_one_time_costs","pre_discount_extended_eligible_line_item_costs","dis_pct","post_discount_extended_eligible_line_item_costs","post_discount_applicant_share","ros_square_footage","qty_allocation","tribal_type","form_471_frn_fiber_type_name","form_471_frn_fiber_sub_type_name","ros_physical_address_2","original_allocation","count_ros","cat1_discount_by_ros_estimated","cat2_discount_by_ros","MOST_RECENT_PLS","form_471_purpose_name","form_version","connection_directly_school","connection_supports_service","download_speed_mbps","upload_speed_mbps","speed_tier","gigabit_binary","POPU_LSA","speed_benchmark","pop_category"
"673",17002545,"OH0131",2,"washington county public library - main","library","No","main branch, public library","Active","615 5th Street","Marietta","OH",45750,NA,"Washington",39.4241616,-81.4578599,"Congressional District 6","Rural",NA,NA,NA,NA,17000247,"Ohio Public Library Information Network","consortium","2323 W. Fifth Ave, Ste 130","Columbus","OH",43204,"Congressional District 15",2022,221020436,2299026869,2299026869.001,"In-Window","Committed","Funded","FCDL Issued","State of Ohio Department of Administrative Services",143003831,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",20,"Gbps",20,"Gbps",63624.93,14886.29,48738.64,1,48738.64,12,584863.68,0,0,0,0,0,584863.68,0.7,409404.576,175459.1,16875,0.005,NA,NA,NA,NA,NA,174,2352.89986206897,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","Yes","No",20000,20000,"gigabit","gigabit",61778,"benchmark met","over50"
"674",17002638,"OH0002",23,"main branch","library","No","main branch, public library","Active","60 S High St","Akron","OH",44326,1000,"Summit",41.0833864,-81.5169097,"Congressional District 11","Urban",NA,NA,NA,NA,17000247,"Ohio Public Library Information Network","consortium","2323 W. Fifth Ave, Ste 130","Columbus","OH",43204,"Congressional District 15",2022,221020436,2299026869,2299026869.001,"In-Window","Committed","Funded","FCDL Issued","State of Ohio Department of Administrative Services",143003831,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",20,"Gbps",20,"Gbps",63624.93,14886.29,48738.64,1,48738.64,12,584863.68,0,0,0,0,0,584863.68,0.7,409404.576,175459.1,270000,0.005,NA,NA,NA,NA,NA,174,2352.89986206897,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","Yes","No",20000,20000,"gigabit","gigabit",377588,"benchmark met","over50"
"675",17002687,"OH0102",2,"holgate community library - main","library","No","main branch, public library","Active","204 Railway Avenue","Holgate","OH",43527,NA,"Henry",41.2500273,-84.1312664,"Congressional District 5","Rural",NA,NA,NA,NA,17000247,"Ohio Public Library Information Network","consortium","2323 W. Fifth Ave, Ste 130","Columbus","OH",43204,"Congressional District 15",2022,221020436,2299026869,2299026869.001,"In-Window","Committed","Funded","FCDL Issued","State of Ohio Department of Administrative Services",143003831,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",20,"Gbps",20,"Gbps",63624.93,14886.29,48738.64,1,48738.64,12,584863.68,0,0,0,0,0,584863.68,0.7,409404.576,175459.1,3060,0.005,NA,NA,NA,NA,NA,174,2352.89986206897,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","Yes","No",20000,20000,"gigabit","gigabit",2487,"benchmark met","under50"
"676",17003265,"OH0245",2,"wayne county public library main library","library","No","main branch, public library","Active","220 W Liberty St","Wooster","OH",44691,NA,"Wayne",40.797184,-81.94214,"Congressional District 16","Rural",NA,NA,NA,NA,17000247,"Ohio Public Library Information Network","consortium","2323 W. Fifth Ave, Ste 130","Columbus","OH",43204,"Congressional District 15",2022,221020436,2299026869,2299026869.001,"In-Window","Committed","Funded","FCDL Issued","State of Ohio Department of Administrative Services",143003831,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",20,"Gbps",20,"Gbps",63624.93,14886.29,48738.64,1,48738.64,12,584863.68,0,0,0,0,0,584863.68,0.7,409404.576,175459.1,48894,0.005,NA,NA,NA,NA,NA,174,2352.89986206897,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","Yes","No",20000,20000,"gigabit","gigabit",103658,"benchmark met","over50"
"677",17003530,"OH0176",2,"ottawa library","library","No","main branch, public library","Active","136 Putnam Pkwy.","Ottawa","OH",45875,NA,NA,41.0348891,-84.0489471,"Congressional District 5","Rural",NA,NA,NA,NA,17000247,"Ohio Public Library Information Network","consortium","2323 W. Fifth Ave, Ste 130","Columbus","OH",43204,"Congressional District 15",2022,221020436,2299026869,2299026869.001,"In-Window","Committed","Funded","FCDL Issued","State of Ohio Department of Administrative Services",143003831,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",20,"Gbps",20,"Gbps",63624.93,14886.29,48738.64,1,48738.64,12,584863.68,0,0,0,0,0,584863.68,0.7,409404.576,175459.1,18000,0.005,NA,NA,NA,NA,NA,174,2352.89986206897,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","Yes","No",20000,20000,"gigabit","gigabit",34499,"benchmark met","under50"
"678",17003692,"OH0040",2,"cardington branch","library","No","main branch, public library","Active","128 E Main St","Cardington","OH",43315,1116,"Morrow",40.5005588,-82.8931999,"Congressional District 12","Rural",NA,NA,NA,NA,17000247,"Ohio Public Library Information Network","consortium","2323 W. Fifth Ave, Ste 130","Columbus","OH",43204,"Congressional District 15",2022,221020436,2299026869,2299026869.001,"In-Window","Committed","Funded","FCDL Issued","State of Ohio Department of Administrative Services",143003831,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",20,"Gbps",20,"Gbps",63624.93,14886.29,48738.64,1,48738.64,12,584863.68,0,0,0,0,0,584863.68,0.7,409404.576,175459.1,8000,0.005,NA,NA,NA,NA,NA,174,2352.89986206897,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","Yes","No",20000,20000,"gigabit","gigabit",6516,"benchmark met","under50"
"679",17003833,"OH0064",2,"defiance public library main","library","No","main branch, public library","Active","320 Fort St","Defiance","OH",43512,2139,"Defiance",41.2876668,-84.3579675,"Congressional District 5","Rural",NA,NA,NA,NA,17000247,"Ohio Public Library Information Network","consortium","2323 W. Fifth Ave, Ste 130","Columbus","OH",43204,"Congressional District 15",2022,221020436,2299026869,2299026869.001,"In-Window","Committed","Funded","FCDL Issued","State of Ohio Department of Administrative Services",143003831,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",20,"Gbps",20,"Gbps",63624.93,14886.29,48738.64,1,48738.64,12,584863.68,0,0,0,0,0,584863.68,0.7,409404.576,175459.1,19290,0.005,NA,NA,NA,NA,NA,174,2352.89986206897,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","Yes","No",20000,20000,"gigabit","gigabit",39037,"benchmark met","under50"
"680",17003926,"OH0029",2,"wcdpl-bg main library","library","No","main branch, public library","Active","251 N. Main Street","Bowling Green","OH",43402,NA,"Wood",41.3764812,-83.6510244,"Congressional District 5","Urban",NA,NA,NA,NA,17000247,"Ohio Public Library Information Network","consortium","2323 W. Fifth Ave, Ste 130","Columbus","OH",43204,"Congressional District 15",2022,221020436,2299026869,2299026869.001,"In-Window","Committed","Funded","FCDL Issued","State of Ohio Department of Administrative Services",143003831,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",20,"Gbps",20,"Gbps",63624.93,14886.29,48738.64,1,48738.64,12,584863.68,0,0,0,0,0,584863.68,0.7,409404.576,175459.1,35559,0.005,NA,NA,NA,NA,NA,174,2352.89986206897,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","Yes","No",20000,20000,"gigabit","gigabit",62158,"benchmark met","over50"
"681",17003935,"OH0043",2,"mercer county district library","library","No","main branch, public library","Active","303 N. Main Street","Celina","OH",45822,NA,NA,40.5512186,-84.5713143,"Congressional District 5","Rural",NA,NA,NA,NA,17000247,"Ohio Public Library Information Network","consortium","2323 W. Fifth Ave, Ste 130","Columbus","OH",43204,"Congressional District 15",2022,221020436,2299026869,2299026869.001,"In-Window","Committed","Funded","FCDL Issued","State of Ohio Department of Administrative Services",143003831,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",20,"Gbps",20,"Gbps",63624.93,14886.29,48738.64,1,48738.64,12,584863.68,0,0,0,0,0,584863.68,0.7,409404.576,175459.1,24000,0.005,NA,NA,NA,NA,NA,174,2352.89986206897,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","Yes","No",20000,20000,"gigabit","gigabit",27608,"benchmark met","under50"
"682",17004716,"OH0035",2,"puskarich public library","library","No","main branch, public library","Active","200 E Market St","Cadiz","OH",43907,1214,"Harrison",40.271899,-80.995808,"Congressional District 6","Rural",NA,NA,NA,NA,17000247,"Ohio Public Library Information Network","consortium","2323 W. Fifth Ave, Ste 130","Columbus","OH",43204,"Congressional District 15",2022,221020436,2299026869,2299026869.001,"In-Window","Committed","Funded","FCDL Issued","State of Ohio Department of Administrative Services",143003831,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",20,"Gbps",20,"Gbps",63624.93,14886.29,48738.64,1,48738.64,12,584863.68,0,0,0,0,0,584863.68,0.7,409404.576,175459.1,10546,0.005,NA,NA,NA,NA,NA,174,2352.89986206897,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","Yes","No",20000,20000,"gigabit","gigabit",12414,"benchmark met","under50"
"683",17005099,"OH0134",2,"marysville public library","library","No","main branch, public library","Active","231 S Plum St","Marysville","OH",43040,1621,"Union",40.2344879,-83.3662258,"Congressional District 4","Rural",NA,NA,NA,NA,17000247,"Ohio Public Library Information Network","consortium","2323 W. Fifth Ave, Ste 130","Columbus","OH",43204,"Congressional District 15",2022,221020436,2299026869,2299026869.001,"In-Window","Committed","Funded","FCDL Issued","State of Ohio Department of Administrative Services",143003831,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",20,"Gbps",20,"Gbps",63624.93,14886.29,48738.64,1,48738.64,12,584863.68,0,0,0,0,0,584863.68,0.7,409404.576,175459.1,25860,0.005,NA,NA,NA,NA,NA,174,2352.89986206897,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","Yes","No",20000,20000,"gigabit","gigabit",30912,"benchmark met","under50"
"684",17005746,"OH0049",2,"cincinnati-hamilton co pub lib","library","No","academic, main branch, public library","Active","800 Vine St","Cincinnati","OH",45202,2009,NA,39.1052203,-84.5132889,"Congressional District 1","Urban",NA,NA,NA,NA,17000247,"Ohio Public Library Information Network","consortium","2323 W. Fifth Ave, Ste 130","Columbus","OH",43204,"Congressional District 15",2022,221020436,2299026869,2299026869.001,"In-Window","Committed","Funded","FCDL Issued","State of Ohio Department of Administrative Services",143003831,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",20,"Gbps",20,"Gbps",63624.93,14886.29,48738.64,1,48738.64,12,584863.68,0,0,0,0,0,584863.68,0.7,409404.576,175459.1,550000,0.005,NA,NA,NA,NA,NA,174,2352.89986206897,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","Yes","No",20000,20000,"gigabit","gigabit",802374,"benchmark met","over50"
"685",17005977,"OH0017",2,"barnesville library","library","No","main branch, public library","Active","308 E Main St","Barnesville","OH",43713,1410,"Belmont",39.9868676,-81.1742582,"Congressional District 6","Rural",NA,NA,NA,NA,17000247,"Ohio Public Library Information Network","consortium","2323 W. Fifth Ave, Ste 130","Columbus","OH",43204,"Congressional District 15",2022,221020436,2299026869,2299026869.001,"In-Window","Committed","Funded","FCDL Issued","State of Ohio Department of Administrative Services",143003831,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",20,"Gbps",20,"Gbps",63624.93,14886.29,48738.64,1,48738.64,12,584863.68,0,0,0,0,0,584863.68,0.7,409404.576,175459.1,9873,0.005,NA,NA,NA,NA,NA,174,2352.89986206897,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","Yes","No",20000,20000,"gigabit","gigabit",8056,"benchmark met","under50"
"686",17006249,"OH0081",2,"main library","library","No","main branch, public library","Active","206 Broadway St","Findlay","OH",45840,3329,"Hancock",41.0400371,-83.6515949,"Congressional District 5","Urban",NA,NA,NA,NA,17000247,"Ohio Public Library Information Network","consortium","2323 W. Fifth Ave, Ste 130","Columbus","OH",43204,"Congressional District 15",2022,221020436,2299026869,2299026869.001,"In-Window","Committed","Funded","FCDL Issued","State of Ohio Department of Administrative Services",143003831,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",20,"Gbps",20,"Gbps",63624.93,14886.29,48738.64,1,48738.64,12,584863.68,0,0,0,0,0,584863.68,0.7,409404.576,175459.1,40320,0.005,NA,NA,NA,NA,NA,174,2352.89986206897,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","Yes","No",20000,20000,"gigabit","gigabit",66437,"benchmark met","over50"
"687",17006277,"OH0089",8,"main library","library","No","main branch, public library","Active","10482 South St","Garrettsville","OH",44231,1116,"Portage",41.278217,-81.095176,"Congressional District 14","Urban",NA,NA,NA,NA,17000247,"Ohio Public Library Information Network","consortium","2323 W. Fifth Ave, Ste 130","Columbus","OH",43204,"Congressional District 15",2022,221020436,2299026869,2299026869.001,"In-Window","Committed","Funded","FCDL Issued","State of Ohio Department of Administrative Services",143003831,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",20,"Gbps",20,"Gbps",63624.93,14886.29,48738.64,1,48738.64,12,584863.68,0,0,0,0,0,584863.68,0.7,409404.576,175459.1,15000,0.005,NA,NA,NA,NA,NA,174,2352.89986206897,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","Yes","No",20000,20000,"gigabit","gigabit",106237,"benchmark met","over50"
"688",17006339,"OH0156",2,"nelsonville public library","library","No","main branch, public library","Active","95 W Washington St","Nelsonville","OH",45764,1177,"Athens",39.460676,-82.233786,"Congressional District 15","Rural",NA,NA,NA,NA,17000247,"Ohio Public Library Information Network","consortium","2323 W. Fifth Ave, Ste 130","Columbus","OH",43204,"Congressional District 15",2022,221020436,2299026869,2299026869.001,"In-Window","Committed","Funded","FCDL Issued","State of Ohio Department of Administrative Services",143003831,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",20,"Gbps",20,"Gbps",63624.93,14886.29,48738.64,1,48738.64,12,584863.68,0,0,0,0,0,584863.68,0.7,409404.576,175459.1,17602,0.005,NA,NA,NA,NA,NA,174,2352.89986206897,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","Yes","No",20000,20000,"gigabit","gigabit",64757,"benchmark met","over50"
"689",17006436,"OH0158",3,"perry county district library main","library","No","main branch, public library","Active","117 S Jackson St","New Lexington","OH",43764,1382,"Perry",39.71462,-82.206525,"Congressional District 15","Rural",NA,NA,NA,NA,17000247,"Ohio Public Library Information Network","consortium","2323 W. Fifth Ave, Ste 130","Columbus","OH",43204,"Congressional District 15",2022,221020436,2299026869,2299026869.001,"In-Window","Committed","Funded","FCDL Issued","State of Ohio Department of Administrative Services",143003831,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",20,"Gbps",20,"Gbps",63624.93,14886.29,48738.64,1,48738.64,12,584863.68,0,0,0,0,0,584863.68,0.7,409404.576,175459.1,13000,0.005,NA,NA,NA,NA,NA,174,2352.89986206897,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","Yes","No",20000,20000,"gigabit","gigabit",35336,"benchmark met","under50"
"690",17006474,"OH0100",8,"hamilton main branch library","library","No","main branch, public library","Active","300 N 3rd St","Hamilton","OH",45011,1625,"Butler",39.4027752,-84.5581961,"Congressional District 8","Urban",NA,NA,NA,NA,17000247,"Ohio Public Library Information Network","consortium","2323 W. Fifth Ave, Ste 130","Columbus","OH",43204,"Congressional District 15",2022,221020436,2299026869,2299026869.001,"In-Window","Committed","Funded","FCDL Issued","State of Ohio Department of Administrative Services",143003831,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",20,"Gbps",20,"Gbps",63624.93,14886.29,48738.64,1,48738.64,12,584863.68,0,0,0,0,0,584863.68,0.7,409404.576,175459.1,25349,0.005,NA,NA,NA,NA,NA,174,2352.89986206897,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","Yes","No",20000,20000,"gigabit","gigabit",187347,"benchmark met","over50"
"691",17006655,"OH0229",2,"garnet a. wilson public library main library","library","No","main branch, public library","Active","207 N Market St","Waverly","OH",45690,1176,"Pike",39.1251789,-82.9820608,"Congressional District 2","Rural",NA,NA,NA,NA,17000247,"Ohio Public Library Information Network","consortium","2323 W. Fifth Ave, Ste 130","Columbus","OH",43204,"Congressional District 15",2022,221020436,2299026869,2299026869.001,"In-Window","Committed","Funded","FCDL Issued","State of Ohio Department of Administrative Services",143003831,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",20,"Gbps",20,"Gbps",63624.93,14886.29,48738.64,1,48738.64,12,584863.68,0,0,0,0,0,584863.68,0.7,409404.576,175459.1,9252,0.005,NA,NA,NA,NA,NA,174,2352.89986206897,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","Yes","No",20000,20000,"gigabit","gigabit",28709,"benchmark met","under50"
"692",17006797,"OH0005",2,"rodman public library main branch","library","No","main branch, public library","Active","215 E Broadway St","Alliance","OH",44601,2650,"Stark",40.919125,-81.10235,"Congressional District 13","Urban",NA,NA,NA,NA,17000247,"Ohio Public Library Information Network","consortium","2323 W. Fifth Ave, Ste 130","Columbus","OH",43204,"Congressional District 15",2022,221020436,2299026869,2299026869.001,"In-Window","Committed","Funded","FCDL Issued","State of Ohio Department of Administrative Services",143003831,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",20,"Gbps",20,"Gbps",63624.93,14886.29,48738.64,1,48738.64,12,584863.68,0,0,0,0,0,584863.68,0.7,409404.576,175459.1,41115,0.005,NA,NA,NA,NA,NA,174,2352.89986206897,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","Yes","No",20000,20000,"gigabit","gigabit",37478,"benchmark met","under50"
"693",17006947,"OH0123",2,"logan hocking co dist library main branch","library","No","main branch, public library","Active","230 E. Main St.","Logan","OH",43138,1306,"Oh",39.540252,-82.40532,"Congressional District 15","Rural",NA,NA,NA,NA,17000247,"Ohio Public Library Information Network","consortium","2323 W. Fifth Ave, Ste 130","Columbus","OH",43204,"Congressional District 15",2022,221020436,2299026869,2299026869.001,"In-Window","Committed","Funded","FCDL Issued","State of Ohio Department of Administrative Services",143003831,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",20,"Gbps",20,"Gbps",63624.93,14886.29,48738.64,1,48738.64,12,584863.68,0,0,0,0,0,584863.68,0.7,409404.576,175459.1,12000,0.005,NA,NA,NA,NA,NA,174,2352.89986206897,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","Yes","No",20000,20000,"gigabit","gigabit",29380,"benchmark met","under50"
"694",17007210,"OH0133",2,"martins ferry public library","library","No","main branch, public library","Active","20 James Wright Pl","Martins Ferry","OH",43935,NA,"Belmont",40.0959055,-80.724526,"Congressional District 6","Urban",NA,NA,NA,NA,17000247,"Ohio Public Library Information Network","consortium","2323 W. Fifth Ave, Ste 130","Columbus","OH",43204,"Congressional District 15",2022,221020436,2299026869,2299026869.001,"In-Window","Committed","Funded","FCDL Issued","State of Ohio Department of Administrative Services",143003831,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",20,"Gbps",20,"Gbps",63624.93,14886.29,48738.64,1,48738.64,12,584863.68,0,0,0,0,0,584863.68,0.7,409404.576,175459.1,32130,0.005,NA,NA,NA,NA,NA,174,2352.89986206897,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","Yes","No",20000,20000,"gigabit","gigabit",35977,"benchmark met","under50"
"695",17007416,"OH0146",10,"central library","library","No","main branch, public library","Active","3102 Glen Dr","Millersburg","OH",44654,8946,"Holmes",40.5448819,-81.9124388,"Congressional District 7","Rural",NA,NA,NA,NA,17000247,"Ohio Public Library Information Network","consortium","2323 W. Fifth Ave, Ste 130","Columbus","OH",43204,"Congressional District 15",2022,221020436,2299026869,2299026869.001,"In-Window","Committed","Funded","FCDL Issued","State of Ohio Department of Administrative Services",143003831,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",20,"Gbps",20,"Gbps",63624.93,14886.29,48738.64,1,48738.64,12,584863.68,0,0,0,0,0,584863.68,0.7,409404.576,175459.1,16650,0.005,NA,NA,NA,NA,NA,174,2352.89986206897,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","Yes","No",20000,20000,"gigabit","gigabit",42366,"benchmark met","under50"
"696",17007686,"OH0132",2,"marion public library main branch","library","No","main branch, public library","Active","445 E Church St","Marion","OH",43302,4247,NA,40.5871952,-83.1194224,"Congressional District 4","Urban",NA,NA,NA,NA,17000247,"Ohio Public Library Information Network","consortium","2323 W. Fifth Ave, Ste 130","Columbus","OH",43204,"Congressional District 15",2022,221020436,2299026869,2299026869.001,"In-Window","Committed","Funded","FCDL Issued","State of Ohio Department of Administrative Services",143003831,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",20,"Gbps",20,"Gbps",63624.93,14886.29,48738.64,1,48738.64,12,584863.68,0,0,0,0,0,584863.68,0.7,409404.576,175459.1,42562,0.005,NA,NA,NA,NA,NA,174,2352.89986206897,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","Yes","No",20000,20000,"gigabit","gigabit",66501,"benchmark met","over50"
"697",17007987,"OH0204",2,"clark county public library","library","No","main branch, public library","Active","201 S Fountain Ave","Springfield","OH",45506,1607,"Clark",39.9217247,-83.811319,"Congressional District 8","Urban",NA,NA,NA,NA,17000247,"Ohio Public Library Information Network","consortium","2323 W. Fifth Ave, Ste 130","Columbus","OH",43204,"Congressional District 15",2022,221020436,2299026869,2299026869.001,"In-Window","Committed","Funded","FCDL Issued","State of Ohio Department of Administrative Services",143003831,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",20,"Gbps",20,"Gbps",63624.93,14886.29,48738.64,1,48738.64,12,584863.68,0,0,0,0,0,584863.68,0.7,409404.576,175459.1,0,0.005,NA,NA,NA,NA,NA,174,2352.89986206897,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","Yes","No",20000,20000,"gigabit","gigabit",132548,"benchmark met","over50"
