"","ros_entity_number","FSCSKEY","FSCS_SEQ","ros_entity_name","ros_entity_type","is_school_library_independent","ros_subtype","ros_status","ros_physical_address","ros_physical_city","ros_physical_state","ros_physical_zipcode","ros_physical_zipcode_ext","ros_physical_county","ros_latitude","ros_longitude","ros_congressional_district","ros_urban_rural_status","ros_number_of_full_time_students","ros_total_number_of_part_time_students","ros_peak_number_of_part_time_students","ros_number_of_nslp_students","billed_entity_number","organization_name","organization_entity_type_name","org_address1","org_city","org_state","org_zipcode","org_congressional_district","funding_year","application_number","funding_request_number","form_471_line_item_number","is_certified_in_window","form_471_status_name","form_471_frn_status_name","pending_reason","spin_name","spin_number","chosen_category_of_service","form_471_service_type_name","form_471_function_name","form_471_product_name","upload_speed","form_471_upload_speed_unit_name","download_speed","form_471_download_speed_unit_name","total_monthly_cost","monthly_recur_ineligible_cost","monthly_recurring_unit_eligible_costs","monthly_quantity","total_monthly_eligible_recurring_costs","months_of_service","total_eligible_recurring_costs","total_one_time_cost","one_time_ineligible_cost","one_time_eligible_costs","one_time_quantity","total_eligible_one_time_costs","pre_discount_extended_eligible_line_item_costs","dis_pct","post_discount_extended_eligible_line_item_costs","post_discount_applicant_share","ros_square_footage","qty_allocation","tribal_type","form_471_frn_fiber_type_name","form_471_frn_fiber_sub_type_name","ros_physical_address_2","original_allocation","count_ros","cat1_discount_by_ros_estimated","cat2_discount_by_ros","MOST_RECENT_PLS","form_471_purpose_name","form_version","connection_directly_school","connection_supports_service","download_speed_mbps","upload_speed_mbps","speed_tier","gigabit_binary","POPU_LSA","LOCALE_ADD","LOCALE","LOCALE_ADD_DESCR","LOCALE_TOP_LEVEL_DESCR","speed_benchmark","pop_category"
"77",138719,"NE0099",2,"grand island public library","library","Yes","main branch, public library","Active","211 N Washington St","Grand Island","NE",68801,5855,"Hall",40.9207415,-98.3511153,"Congressional District 3","Urban",NA,NA,NA,NA,225870,"State Of Neb Dept Of Admin Services, Office Of The Cio","consortium","501 South 14th St","Lincoln","NE",68509,"Congressional District 1",2022,221029902,2299042933,2299042933.001,"In-Window","Committed","Funded","FCDL Issued","Great Plains Communications LLC",143002186,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",10,"Gbps",10,"Gbps",1911,137.17,1773.83,1,1773.83,12,21285.96,0,0,0,0,0,21285.96,0.68,14474.4528,6811.51,49000,NA,NA,NA,NA,NA,18.82,1131,12.797924668435,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","Yes",10000,10000,"gigabit","gigabit",51267,NA,13,"City Small","City","benchmark met","over50"
"78",138719,"NE0099",2,"grand island public library","library","Yes","main branch, public library","Active","211 N Washington St","Grand Island","NE",68801,5855,"Hall",40.9207415,-98.3511153,"Congressional District 3","Urban",NA,NA,NA,NA,225870,"State Of Neb Dept Of Admin Services, Office Of The Cio","consortium","501 South 14th St","Lincoln","NE",68509,"Congressional District 1",2022,221029902,2299042952,2299042952.001,"In-Window","Committed","Funded","FCDL Issued","Great Plains Communications LLC",143002186,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",2,"Gbps",2,"Gbps",1910,137.09,1772.91,1,1772.91,12,21274.92,0,0,0,0,0,21274.92,0.68,14466.9456,6807.97,49000,NA,NA,NA,NA,NA,18.81,1131,12.7912870026525,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","Yes",2000,2000,"gigabit","gigabit",51267,NA,13,"City Small","City","benchmark met","over50"
"79",131808,"IA0154",2,"altoona public library","library","Yes","main branch, public library","Active","700 8th St. Sw","Altoona","IA",50009,1717,"Polk",41.6434301,-93.4726467,"Congressional District 3","Urban",NA,NA,NA,NA,226023,"Iowa Department Of Education","consortium","Grimes State Office Building 400 E. 14th. Street","Des Moines","IA",50319,"Congressional District 3",2022,221009424,2299010971,2299010971.056,"In-Window","Committed","Funded","FCDL Issued","State of Iowa, Iowa Telecommunication & Technology Commissio",143003005,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",1,"Gbps",1,"Gbps",570,0,570,3,1710,12,20520,0,0,0,0,0,20520,0.67,13748.4,6771.6,19300,NA,NA,NA,NA,NA,6840,3,4582.8,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1000,1000,"gigabit","gigabit",21225,NA,21,"Suburban Large","Suburban","benchmark met","under50"
"80",131931,"IA0167",2,"pella public library","library","Yes","main branch, public library","Active","603 Main Street","Pella","IA",50219,NA,"Marion",41.4044984,-92.9170172,"Congressional District 2","Rural",NA,NA,NA,NA,226023,"Iowa Department Of Education","consortium","Grimes State Office Building 400 E. 14th. Street","Des Moines","IA",50319,"Congressional District 3",2022,221009424,2299010971,2299010971.12,"In-Window","Committed","Funded","FCDL Issued","State of Iowa, Iowa Telecommunication & Technology Commissio",143003005,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",1,"Gbps",1,"Gbps",1122,0,1122,3,3366,12,40392,0,0,0,0,0,40392,0.67,27062.64,13329.36,21000,NA,NA,NA,NA,NA,13464,3,9020.88,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1000,1000,"gigabit","gigabit",18212,NA,32,"Town Distant","Town","benchmark met","under50"
"81",131982,"IA0152",2,"urbandale public library","library","Yes","main branch, public library","Active","7305 Aurora Ave","Des Moines","IA",50322,1751,"Polk",41.6374924,-93.7179296,"Congressional District 3","Urban",NA,NA,NA,NA,226023,"Iowa Department Of Education","consortium","Grimes State Office Building 400 E. 14th. Street","Des Moines","IA",50319,"Congressional District 3",2022,221009424,2299010971,2299010971.034,"In-Window","Committed","Funded","FCDL Issued","State of Iowa, Iowa Telecommunication & Technology Commissio",143003005,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",1,"Gbps",1,"Gbps",363,0,363,1,363,12,4356,0,0,0,0,0,4356,0.67,2918.52,1437.48,56000,NA,NA,NA,NA,NA,4356,1,2918.52,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1000,1000,"gigabit","gigabit",47755,NA,21,"Suburban Large","Suburban","benchmark met","under50"
"82",132053,"IA0262",2,"fort dodge public library","library","Yes","main branch, public library","Active","424 Central Ave","Fort Dodge","IA",50501,3738,"Webster",42.504436,-94.192186,"Congressional District 4","Rural",NA,NA,NA,NA,226023,"Iowa Department Of Education","consortium","Grimes State Office Building 400 E. 14th. Street","Des Moines","IA",50319,"Congressional District 3",2022,221009424,2299010971,2299010971.071,"In-Window","Committed","Funded","FCDL Issued","State of Iowa, Iowa Telecommunication & Technology Commissio",143003005,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",1,"Gbps",1,"Gbps",702.11,0,702.11,1,702.11,12,8425.32,0,0,0,0,0,8425.32,0.67,5644.9644,2780.36,32600,NA,NA,NA,NA,NA,8425.32,1,5644.9644,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1000,1000,"gigabit","gigabit",31863,NA,33,"Town Remote","Town","benchmark met","under50"
"83",132088,"IA0245",2,"humboldt public library","library","Yes","main branch, public library","Active","30 6th St N","Humboldt","IA",50548,1736,"Humboldt",42.7214195,-94.2160689,"Congressional District 4","Rural",NA,NA,NA,NA,226023,"Iowa Department Of Education","consortium","Grimes State Office Building 400 E. 14th. Street","Des Moines","IA",50319,"Congressional District 3",2022,221009424,2299010971,2299010971.033,"In-Window","Committed","Funded","FCDL Issued","State of Iowa, Iowa Telecommunication & Technology Commissio",143003005,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",1,"Gbps",1,"Gbps",350,0,350,82,28700,12,344400,0,0,0,0,0,344400,0.67,230748,113652,7348,NA,NA,NA,NA,NA,4200,82,2814,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1000,1000,"gigabit","gigabit",7771,NA,33,"Town Remote","Town","benchmark met","under50"
"84",132115,"IA0190",2,"sac city public library","library","Yes","public library","Active","1001 W Main St","Sac City","IA",50583,1627,"Sac",42.4219154,-94.995838,"Congressional District 4","Rural",NA,NA,NA,NA,226023,"Iowa Department Of Education","consortium","Grimes State Office Building 400 E. 14th. Street","Des Moines","IA",50319,"Congressional District 3",2022,221009424,2299010971,2299010971.024,"In-Window","Committed","Funded","FCDL Issued","State of Iowa, Iowa Telecommunication & Technology Commissio",143003005,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",1,"Gbps",1,"Gbps",273.72,0,273.72,1,273.72,12,3284.64,0,0,0,0,0,3284.64,0.67,2200.7088,1083.93,6587,NA,NA,NA,NA,NA,3284.64,1,2200.7088,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1000,1000,"gigabit","gigabit",2597,NA,43,"Rural Remote","Rural","benchmark met","under50"
"85",132156,"IA0100",2,"eldora public library","library","Yes","main branch, public library","Active","1202 10th Street","Eldora","IA",50627,NA,"Hardin",42.3615437,-93.095892,"Congressional District 4","Rural",NA,NA,NA,NA,226023,"Iowa Department Of Education","consortium","Grimes State Office Building 400 E. 14th. Street","Des Moines","IA",50319,"Congressional District 3",2022,221009424,2299010971,2299010971.053,"In-Window","Committed","Funded","FCDL Issued","State of Iowa, Iowa Telecommunication & Technology Commissio",143003005,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",1,"Gbps",1,"Gbps",525,0,525,5,2625,12,31500,0,0,0,0,0,31500,0.67,21105,10395,8340,NA,NA,NA,NA,NA,6300,5,4221,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1000,1000,"gigabit","gigabit",3675,NA,43,"Rural Remote","Rural","benchmark met","under50"
"86",132172,"IA0328",2,"hudson public library","library","Yes","main branch, public library","Active","401 5th St","Hudson","IA",50643,NA,"Black Hawk",42.406602,-92.455422,"Congressional District 1","Urban",NA,NA,NA,NA,226023,"Iowa Department Of Education","consortium","Grimes State Office Building 400 E. 14th. Street","Des Moines","IA",50319,"Congressional District 3",2022,221009424,2299010971,2299010971.018,"In-Window","Committed","Funded","FCDL Issued","State of Iowa, Iowa Telecommunication & Technology Commissio",143003005,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",1,"Gbps",1,"Gbps",248,0,248,6,1488,12,17856,0,0,0,0,0,17856,0.67,11963.52,5892.48,9860,NA,NA,NA,NA,NA,2976,6,1993.92,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1000,1000,"gigabit","gigabit",3723,NA,22,"Suburban Midsize","Suburban","benchmark met","under50"
"87",132215,"IA0331",2,"waterloo public library","library","Yes","main branch, public library","Active","415 Commercial St","Waterloo","IA",50701,1317,"Black Hawk",42.4964061,-92.3409927,"Congressional District 1","Urban",NA,NA,NA,NA,226023,"Iowa Department Of Education","consortium","Grimes State Office Building 400 E. 14th. Street","Des Moines","IA",50319,"Congressional District 3",2022,221009424,2299010971,2299010971.045,"In-Window","Committed","Funded","FCDL Issued","State of Iowa, Iowa Telecommunication & Technology Commissio",143003005,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",1,"Gbps",1,"Gbps",455,0,455,4,1820,12,21840,0,0,0,0,0,21840,0.67,14632.8,7207.2,65000,NA,NA,NA,NA,NA,5460,4,3658.2,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1000,1000,"gigabit","gigabit",72309,NA,13,"City Small","City","benchmark met","over50"
"88",132261,"IA0180",2,"hawarden public library","library","Yes","main branch, public library","Active","803 10th St","Hawarden","IA",51023,2253,"Sioux",42.9970584,-96.483352,"Congressional District 4","Rural",NA,NA,NA,NA,226023,"Iowa Department Of Education","consortium","Grimes State Office Building 400 E. 14th. Street","Des Moines","IA",50319,"Congressional District 3",2022,221009424,2299010971,2299010971.089,"In-Window","Committed","Funded","FCDL Issued","State of Iowa, Iowa Telecommunication & Technology Commissio",143003005,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",1,"Gbps",1,"Gbps",900,0,900,1,900,12,10800,0,0,0,0,0,10800,0.67,7236,3564,11740,NA,NA,NA,NA,NA,10800,1,7236,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1000,1000,"gigabit","gigabit",3377,NA,43,"Rural Remote","Rural","benchmark met","under50"
"89",132328,"IA0423",2,"spencer public library","library","Yes","main branch, public library","Active","21 E 3rd St","Spencer","IA",51301,4131,"Clay",43.1406981,-95.1436103,"Congressional District 4","Rural",NA,NA,NA,NA,226023,"Iowa Department Of Education","consortium","Grimes State Office Building 400 E. 14th. Street","Des Moines","IA",50319,"Congressional District 3",2022,221009424,2299010971,2299010971.046,"In-Window","Committed","Funded","FCDL Issued","State of Iowa, Iowa Telecommunication & Technology Commissio",143003005,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",1,"Gbps",1,"Gbps",463.64,0,463.64,1,463.64,12,5563.68,0,0,0,0,0,5563.68,0.67,3727.6656,1836.01,14800,NA,NA,NA,NA,NA,5563.68,1,3727.6656,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1000,1000,"gigabit","gigabit",13599,NA,33,"Town Remote","Town","benchmark met","under50"
"90",132482,"IA0404",2,"decorah public library","library","Yes","public library","Active","202 Winnebago St","Decorah","IA",52101,1812,"Winneshiek",43.3030675,-91.7869409,"Congressional District 1","Rural",NA,NA,NA,NA,226023,"Iowa Department Of Education","consortium","Grimes State Office Building 400 E. 14th. Street","Des Moines","IA",50319,"Congressional District 3",2022,221009424,2299010971,2299010971.033,"In-Window","Committed","Funded","FCDL Issued","State of Iowa, Iowa Telecommunication & Technology Commissio",143003005,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",1,"Gbps",1,"Gbps",350,0,350,82,28700,12,344400,0,0,0,0,0,344400,0.67,230748,113652,18600,NA,NA,NA,NA,NA,4200,82,2814,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1000,1000,"gigabit","gigabit",15860,NA,33,"Town Remote","Town","benchmark met","under50"
"91",132491,"IA0387",2,"fayette community library","library","Yes","public library","Active","104 W State St","Fayette","IA",52142,NA,"Fayette",42.8429997,-91.8028643,"Congressional District 1","Rural",NA,NA,NA,NA,226023,"Iowa Department Of Education","consortium","Grimes State Office Building 400 E. 14th. Street","Des Moines","IA",50319,"Congressional District 3",2022,221009424,2299010971,2299010971.033,"In-Window","Committed","Funded","FCDL Issued","State of Iowa, Iowa Telecommunication & Technology Commissio",143003005,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",1,"Gbps",1,"Gbps",350,0,350,82,28700,12,344400,0,0,0,0,0,344400,0.67,230748,113652,5200,NA,NA,NA,NA,NA,4200,82,2814,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1000,1000,"gigabit","gigabit",1757,NA,43,"Rural Remote","Rural","benchmark met","under50"
"92",132512,"IA0510",2,"west union community library","library","Yes","main branch, public library","Active","210 N Vine St","West Union","IA",52175,1226,"Fayette",42.9639426,-91.8077243,"Congressional District 1","Rural",NA,NA,NA,NA,226023,"Iowa Department Of Education","consortium","Grimes State Office Building 400 E. 14th. Street","Des Moines","IA",50319,"Congressional District 3",2022,221009424,2299010971,2299010971.026,"In-Window","Committed","Funded","FCDL Issued","State of Iowa, Iowa Telecommunication & Technology Commissio",143003005,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",1,"Gbps",1,"Gbps",284.73,0,284.73,1,284.73,12,3416.76,0,0,0,0,0,3416.76,0.67,2289.2292,1127.53,8300,NA,NA,NA,NA,NA,3416.76,1,2289.2292,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1000,1000,"gigabit","gigabit",5012,NA,43,"Rural Remote","Rural","benchmark met","under50"
"93",132518,"IA0362",2,"belle plaine community library","library","Yes","main branch, public library","Active","904 12th St","Belle Plaine","IA",52208,1711,"Benton",41.8965533,-92.274551,"Congressional District 1","Rural",NA,NA,NA,NA,226023,"Iowa Department Of Education","consortium","Grimes State Office Building 400 E. 14th. Street","Des Moines","IA",50319,"Congressional District 3",2022,221009424,2299010971,2299010971.092,"In-Window","Committed","Funded","FCDL Issued","State of Iowa, Iowa Telecommunication & Technology Commissio",143003005,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",1,"Gbps",1,"Gbps",915,0,915,2,1830,12,21960,0,0,0,0,0,21960,0.67,14713.2,7246.8,6272,NA,NA,NA,NA,NA,10980,2,7356.6,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1000,1000,"gigabit","gigabit",3213,NA,43,"Rural Remote","Rural","benchmark met","under50"
"94",132552,"IA0460",2,"marion public library","library","Yes","main branch, public library","Active","1095 6th Avenue","Marion","IA",52302,3405,"Linn",42.0320196,-91.5986127,"Congressional District 1","Urban",NA,NA,NA,NA,226023,"Iowa Department Of Education","consortium","Grimes State Office Building 400 E. 14th. Street","Des Moines","IA",50319,"Congressional District 3",2022,221009424,2299010971,2299010971.067,"In-Window","Committed","Funded","FCDL Issued","State of Iowa, Iowa Telecommunication & Technology Commissio",143003005,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",1,"Gbps",1,"Gbps",677.33,0,677.33,3,2031.99,12,24383.88,0,0,0,0,0,24383.88,0.67,16337.1996,8046.68,24500,NA,NA,NA,NA,NA,8127.96,3,5445.7332,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1000,1000,"gigabit","gigabit",46148,NA,22,"Suburban Midsize","Suburban","benchmark met","under50"
"95",132573,"IA0055",2,"solon public library","library","Yes","main branch, public library","Active","320 W Main St","Solon","IA",52333,9504,NA,41.8077228,-91.4983025,"Congressional District 2","Rural",NA,NA,NA,NA,226023,"Iowa Department Of Education","consortium","Grimes State Office Building 400 E. 14th. Street","Des Moines","IA",50319,"Congressional District 3",2022,221009424,2299010971,2299010971.065,"In-Window","Committed","Funded","FCDL Issued","State of Iowa, Iowa Telecommunication & Technology Commissio",143003005,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",1,"Gbps",1,"Gbps",657,0,657,1,657,12,7884,0,0,0,0,0,7884,0.67,5282.28,2601.72,16100,NA,NA,NA,NA,NA,7884,1,5282.28,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1000,1000,"gigabit","gigabit",5500,NA,42,"Rural Distant","Rural","benchmark met","under50"
