"","ros_entity_number","FSCSKEY","FSCS_SEQ","ros_entity_name","ros_entity_type","is_school_library_independent","ros_subtype","ros_status","ros_physical_address","ros_physical_city","ros_physical_state","ros_physical_zipcode","ros_physical_zipcode_ext","ros_physical_county","ros_latitude","ros_longitude","ros_congressional_district","ros_urban_rural_status","ros_number_of_full_time_students","ros_total_number_of_part_time_students","ros_peak_number_of_part_time_students","ros_number_of_nslp_students","billed_entity_number","organization_name","organization_entity_type_name","org_address1","org_city","org_state","org_zipcode","org_congressional_district","funding_year","application_number","funding_request_number","form_471_line_item_number","is_certified_in_window","form_471_status_name","form_471_frn_status_name","pending_reason","spin_name","spin_number","chosen_category_of_service","form_471_service_type_name","form_471_function_name","form_471_product_name","upload_speed","form_471_upload_speed_unit_name","download_speed","form_471_download_speed_unit_name","total_monthly_cost","monthly_recur_ineligible_cost","monthly_recurring_unit_eligible_costs","monthly_quantity","total_monthly_eligible_recurring_costs","months_of_service","total_eligible_recurring_costs","total_one_time_cost","one_time_ineligible_cost","one_time_eligible_costs","one_time_quantity","total_eligible_one_time_costs","pre_discount_extended_eligible_line_item_costs","dis_pct","post_discount_extended_eligible_line_item_costs","post_discount_applicant_share","original_allocation","qty_allocation","ros_square_footage","tribal_type","ros_physical_address_2","form_471_frn_fiber_type_name","form_471_frn_fiber_sub_type_name","count_ros","cat1_discount_by_ros_estimated","POPU_LSA","LOCALE","LOCALE_DESCR","LOCALE_TOP_LEVEL_DESCR","download_speed_mbps","upload_speed_mbps","fcc_speed_benchmark","pop_category","symmetrical_gig","form_471_purpose_name","form_version","connection_directly_school","connection_supports_service","how_many_rows_per_lib","how_many_rows_per_lib_2","how_many_rows_per_lib_3","function_rank","how_many_rows_per_lib_4"
"143",44999,"KY0018",3,"newport branch library","library","No","public library","Active","901 East 6th Street","Newport","KY",41071,"NA","Campbell","39.096789","-84.485416","Congressional District 4","Urban","NA","NA","NA","NA",152986,"Campbell County Public Library","library system","3920 Alexandria Pike","Cold Spring","KY",41076,"Congressional District 4",2022,221019274,2299025042,2299025042.001,"In-Window","Committed","Funded","FCDL Issued","Cincinnati Bell Telephone LLC (KY)",143001581,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",1,"Gbps",1,"Gbps","400","0","400","1","400","12","4800","0","0","0","0","0","4800","0.8","3840","960","1200","1","27000","NA","NA","NA","NA",4,"960",93584,"21","Suburban Large","Suburban",1000,1000,"bandwidth target met","over50",TRUE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",2,2,2,1,2
"144",44999,"KY0018",3,"newport branch library","library","No","public library","Active","901 East 6th Street","Newport","KY",41071,"NA","Campbell","39.096789","-84.485416","Congressional District 4","Urban","NA","NA","NA","NA",152986,"Campbell County Public Library","library system","3920 Alexandria Pike","Cold Spring","KY",41076,"Congressional District 4",2022,221019274,2299025042,2299025042.002,"In-Window","Committed","Funded","FCDL Issued","Cincinnati Bell Telephone LLC (KY)",143001581,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",1,"Gbps",1,"Gbps","600","0","600","1","600","12","7200","0","0","0","0","0","7200","0.8","5760","1440","1800","1","27000","NA","NA","NA","NA",4,"1440",93584,"21","Suburban Large","Suburban",1000,1000,"bandwidth target met","over50",TRUE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",2,2,2,1,2
"145",45019,"KY0018",6,"fort thomas branch library","library","No","public library","Active","1000 Highland Avenue","Fort Thomas","KY",41075,"1518","Campbell","39.07215","-84.466632","Congressional District 4","Urban","NA","NA","NA","NA",152986,"Campbell County Public Library","library system","3920 Alexandria Pike","Cold Spring","KY",41076,"Congressional District 4",2022,221019274,2299025042,2299025042.001,"In-Window","Committed","Funded","FCDL Issued","Cincinnati Bell Telephone LLC (KY)",143001581,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",1,"Gbps",1,"Gbps","400","0","400","1","400","12","4800","0","0","0","0","0","4800","0.8","3840","960","1200","1","15000","NA","NA","NA","NA",4,"960",93584,"21","Suburban Large","Suburban",1000,1000,"bandwidth target met","over50",TRUE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",2,2,2,1,2
"146",45019,"KY0018",6,"fort thomas branch library","library","No","public library","Active","1000 Highland Avenue","Fort Thomas","KY",41075,"1518","Campbell","39.07215","-84.466632","Congressional District 4","Urban","NA","NA","NA","NA",152986,"Campbell County Public Library","library system","3920 Alexandria Pike","Cold Spring","KY",41076,"Congressional District 4",2022,221019274,2299025042,2299025042.002,"In-Window","Committed","Funded","FCDL Issued","Cincinnati Bell Telephone LLC (KY)",143001581,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",1,"Gbps",1,"Gbps","600","0","600","1","600","12","7200","0","0","0","0","0","7200","0.8","5760","1440","1800","1","15000","NA","NA","NA","NA",4,"1440",93584,"21","Suburban Large","Suburban",1000,1000,"bandwidth target met","over50",TRUE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",2,2,2,1,2
"147",45025,"KY0018",2,"cold spring branch library","library","No","main branch, public library","Active","3920 Alexandria Pike","Newport","KY",41076,"1816","Campbell","39.024437","-84.443823","Congressional District 4","Urban","NA","NA","NA","NA",152986,"Campbell County Public Library","library system","3920 Alexandria Pike","Cold Spring","KY",41076,"Congressional District 4",2022,221019274,2299025042,2299025042.001,"In-Window","Committed","Funded","FCDL Issued","Cincinnati Bell Telephone LLC (KY)",143001581,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",1,"Gbps",1,"Gbps","400","0","400","1","400","12","4800","0","0","0","0","0","4800","0.8","3840","960","1200","1","14600","NA","NA","NA","NA",4,"960",93584,"21","Suburban Large","Suburban",1000,1000,"bandwidth target met","over50",TRUE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",2,2,2,1,2
"148",45025,"KY0018",2,"cold spring branch library","library","No","main branch, public library","Active","3920 Alexandria Pike","Newport","KY",41076,"1816","Campbell","39.024437","-84.443823","Congressional District 4","Urban","NA","NA","NA","NA",152986,"Campbell County Public Library","library system","3920 Alexandria Pike","Cold Spring","KY",41076,"Congressional District 4",2022,221019274,2299025042,2299025042.002,"In-Window","Committed","Funded","FCDL Issued","Cincinnati Bell Telephone LLC (KY)",143001581,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",1,"Gbps",1,"Gbps","600","0","600","1","600","12","7200","0","0","0","0","0","7200","0.8","5760","1440","1800","1","14600","NA","NA","NA","NA",4,"1440",93584,"21","Suburban Large","Suburban",1000,1000,"bandwidth target met","over50",TRUE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",2,2,2,1,2
"149",45071,"KY0042",3,"flatwoods branch library","library","No","public library","Active","1705 Argillite Rd","Flatwoods","KY",41139,"1364","Greenup","38.52428130000001","-82.7163782","Congressional District 4","Urban","NA","NA","NA","NA",128896,"Greenup County Public Library District","library system","508 Main St","Greenup","KY",41144,"Congressional District 4",2022,221039658,2299059339,2299059339.001,"In-Window","Committed","Funded","FCDL Issued","Charter Communications Operating, LLC",143050436,"Category1","Data Transmission and/or Internet Access","Fiber","OC-N (TDM Fiber)",1,"Gbps",1,"Gbps","1100","0","1100","2","2200","12","26400","0","0","0","0","0","26400","0.9","23760","2640","13200","1","10160","NA","NA","NA","NA",2,"11880",35098,"22","Suburban Midsize","Suburban",1000,1000,"bandwidth target met","under50",TRUE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",2,2,2,1,2
"150",45071,"KY0042",3,"flatwoods branch library","library","No","public library","Active","1705 Argillite Rd","Flatwoods","KY",41139,"1364","Greenup","38.52428130000001","-82.7163782","Congressional District 4","Urban","NA","NA","NA","NA",128896,"Greenup County Public Library District","library system","508 Main St","Greenup","KY",41144,"Congressional District 4",2022,221039658,2299059346,2299059346.001,"In-Window","Committed","Funded","FCDL Issued","Windstream Communications, LLC",143030766,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",1,"Gbps",1,"Gbps","810","0","810","3","2430","12","29160","0","0","0","0","0","29160","0.9","26244","2916","9720","1","10160","NA","NA","NA","NA",3,"8748",35098,"22","Suburban Midsize","Suburban",1000,1000,"bandwidth target met","under50",TRUE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",2,2,2,1,2
"151",45204,"KY0064",4,"jenkins public library","library","No","public library","Active","9543 Highway 805","Jenkins","KY",41537,"8183","Letcher","37.2106212","-82.56427830000001","Congressional District 5","Rural","NA","NA","NA","NA",128940,"Letcher County Library District","library system","220 Main St","Whitesburg","KY",41858,"Congressional District 5",2022,221019787,2299025902,2299025902.001,"In-Window","Committed","Funded","FCDL Issued","Windstream Communications, LLC",143030766,"Category1","Data Transmission and/or Internet Access","Copper","Digital Subscriber Line (DSL)",5,"Mbps",50,"Mbps","122.75","0","122.75","1","122.75","12","1473","0","0","0","0","0","1473","0.9","1325.7","147.3","1473","1","4800","NA","NA","NA","NA",1,"1325.7",21553,"43","Rural Remote","Rural",50,5,"bandwidth target not met","under50",FALSE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",3,3,3,9,3
"152",45204,"KY0064",4,"jenkins public library","library","No","public library","Active","9543 Highway 805","Jenkins","KY",41537,"8183","Letcher","37.2106212","-82.56427830000001","Congressional District 5","Rural","NA","NA","NA","NA",128940,"Letcher County Library District","library system","220 Main St","Whitesburg","KY",41858,"Congressional District 5",2022,221019787,2299025902,2299025902.002,"In-Window","Committed","Funded","FCDL Issued","Windstream Communications, LLC",143030766,"Category1","Data Transmission and/or Internet Access","Other","Other",5,"Mbps",50,"Mbps","23","23","0","1","0","12","0","0","0","0","0","0","0","0.9","0","0","0","1","4800","NA","NA","NA","NA",1,"0",21553,"43","Rural Remote","Rural",50,5,"bandwidth target not met","under50",FALSE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",3,3,3,9,3
"153",45204,"KY0064",4,"jenkins public library","library","No","public library","Active","9543 Highway 805","Jenkins","KY",41537,"8183","Letcher","37.2106212","-82.56427830000001","Congressional District 5","Rural","NA","NA","NA","NA",128940,"Letcher County Library District","library system","220 Main St","Whitesburg","KY",41858,"Congressional District 5",2022,221019787,2299025902,2299025902.003,"In-Window","Committed","Funded","FCDL Issued","Windstream Communications, LLC",143030766,"Category1","Data Transmission and/or Internet Access","Other","Other",5,"Mbps",50,"Mbps","10","0","10","1","10","12","120","0","0","0","0","0","120","0.9","108","12","120","1","4800","NA","NA","NA","NA",1,"108",21553,"43","Rural Remote","Rural",50,5,"bandwidth target not met","under50",FALSE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",3,3,3,9,3
"154",45292,"KY0064",5,"fleming neon public library","library","No","public library","Active","1008 Hwy 317","Neon","KY",41840,"NA","Letcher","37.19603","-82.698198","Congressional District 5","Rural","NA","NA","NA","NA",128940,"Letcher County Library District","library system","220 Main St","Whitesburg","KY",41858,"Congressional District 5",2022,221019787,2299025928,2299025928.001,"In-Window","Committed","Funded","FCDL Issued","Hughes Network Systems LLC",143005653,"Category1","Data Transmission and/or Internet Access","Wireless","Satellite Service",3,"Mbps",25,"Mbps","159.99","0","159.99","1","159.99","12","1919.88","0","0","0","0","0","1919.88","0.9","1727.892","191.99","1919.88","1","4600","NA","NA","NA","NA",1,"1727.892",21553,"43","Rural Remote","Rural",25,3,"bandwidth target not met","under50",FALSE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",4,4,4,9,4
"155",45292,"KY0064",5,"fleming neon public library","library","No","public library","Active","1008 Hwy 317","Neon","KY",41840,"NA","Letcher","37.19603","-82.698198","Congressional District 5","Rural","NA","NA","NA","NA",128940,"Letcher County Library District","library system","220 Main St","Whitesburg","KY",41858,"Congressional District 5",2022,221019787,2299025928,2299025928.002,"In-Window","Committed","Funded","FCDL Issued","Hughes Network Systems LLC",143005653,"Category1","Data Transmission and/or Internet Access","Other","Other",3,"Mbps",25,"Mbps","19.99","0","19.99","1","19.99","12","239.88","0","0","0","0","0","239.88","0.9","215.892","23.99","239.88","1","4600","NA","NA","NA","NA",1,"215.892",21553,"43","Rural Remote","Rural",25,3,"bandwidth target not met","under50",FALSE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",4,4,4,9,4
"156",45292,"KY0064",5,"fleming neon public library","library","No","public library","Active","1008 Hwy 317","Neon","KY",41840,"NA","Letcher","37.19603","-82.698198","Congressional District 5","Rural","NA","NA","NA","NA",128940,"Letcher County Library District","library system","220 Main St","Whitesburg","KY",41858,"Congressional District 5",2022,221019787,2299025928,2299025928.003,"In-Window","Committed","Funded","FCDL Issued","Hughes Network Systems LLC",143005653,"Category1","Data Transmission and/or Internet Access","Other","Other",3,"Mbps",25,"Mbps","9.99","0","9.99","1","9.99","12","119.88","0","0","0","0","0","119.88","0.9","107.892","11.99","119.88","1","4600","NA","NA","NA","NA",1,"107.892",21553,"43","Rural Remote","Rural",25,3,"bandwidth target not met","under50",FALSE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",4,4,4,9,4
"157",45292,"KY0064",5,"fleming neon public library","library","No","public library","Active","1008 Hwy 317","Neon","KY",41840,"NA","Letcher","37.19603","-82.698198","Congressional District 5","Rural","NA","NA","NA","NA",128940,"Letcher County Library District","library system","220 Main St","Whitesburg","KY",41858,"Congressional District 5",2022,221019787,2299055753,2299055753.001,"In-Window","Committed","Funded","FCDL Issued","Hughes Network Systems LLC",143005653,"Category1","Data Transmission and/or Internet Access","Wireless","Satellite Service",3,"Mbps",25,"Mbps","0","0","0","1","0","12","0","75","0","75","4","300","300","0.9","270","30","300","1","4600","NA","NA","NA","NA",1,"270",21553,"43","Rural Remote","Rural",25,3,"bandwidth target not met","under50",FALSE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",4,4,4,9,4
"158",45589,"KY0119",2,"harbin memorial library","library","No","main branch, public library","Active","117 South Main Street","Greenville","KY",42345,"1539","Muhlenberg","37.200654","-87.178997","Congressional District 1","Rural","NA","NA","NA","NA",128999,"Muhlenberg County Libraries","library system","117 South Main Street","Greenville","KY",42345,"Congressional District 1",2022,221021361,2299028391,2299028391.001,"In-Window","Committed","Funded","FCDL Issued","Comcast Business Communications",143003990,"Category1","Data Transmission and/or Internet Access","Copper","Cable Modem",20,"Mbps",100,"Mbps","243.19","0","243.19","1","243.19","12","2918.28","0","0","0","0","0","2918.28","0.9","2626.452","291.83","2918.28","1","16792","NA","NA","NA","NA",1,"2626.452",30622,"32","Town Distant","Town",100,20,"bandwidth target met","under50",FALSE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",2,2,2,2,2
